# t	k	Ex	Hy
257.500000	135	-0.043379	-0.042159
257.500000	136	-0.037591	-0.036429
257.500000	137	-0.031654	-0.030554
257.500000	138	-0.025592	-0.024559
257.500000	139	-0.019429	-0.018468
257.500000	140	-0.013189	-0.012303
257.500000	141	-0.006898	-0.006090
257.500000	142	-0.000579	0.000148
257.500000	143	0.005742	0.006384
257.500000	144	0.012041	0.012596
257.500000	145	0.018292	0.018758
257.500000	146	0.024471	0.024846
257.500000	147	0.030553	0.030835
257.500000	148	0.036514	0.036703
257.500000	149	0.042332	0.042426
257.500000	150	0.047982	0.047982
257.500000	151	0.053443	0.053349
257.500000	152	0.058693	0.058504
257.500000	153	0.063712	0.063429
257.500000	154	0.068479	0.068104
257.500000	155	0.072976	0.072510
257.500000	156	0.077185	0.076630
257.500000	157	0.081089	0.080447
257.500000	158	0.084673	0.083947
257.500000	159	0.087923	0.087115
257.500000	160	0.090826	0.089940
257.500000	161	0.093371	0.092410
257.500000	162	0.095547	0.094515
257.500000	163	0.097346	0.096247
257.500000	164	0.098761	0.097599
257.500000	165	0.099786	0.098566
257.500000	166	0.100417	0.099144
257.500000	167	0.100652	0.099331
257.500000	168	0.100490	0.099125
257.500000	169	0.099931	0.098529
257.500000	170	0.098978	0.097543
257.500000	171	0.097634	0.096173
257.500000	172	0.095905	0.094423
257.500000	173	0.093797	0.092301
257.500000	174	0.091319	0.089814
257.500000	175	0.088481	0.086973
257.500000	176	0.085293	0.083788
257.500000	177	0.081769	0.080273
257.500000	178	0.077923	0.076441
257.500000	179	0.073768	0.072308
257.500000	180	0.069323	0.067889
257.500000	181	0.064604	0.063202
257.500000	182	0.059630	0.058266
257.500000	183	0.054421	0.053099
257.500000	184	0.048997	0.047723
257.500000	185	0.043379	0.042159
257.500000	186	0.037591	0.036429
257.500000	187	0.031654	0.030554
257.500000	188	0.025592	0.024559
257.500000	189	0.019429	0.018468
257.500000	190	0.013189	0.012303
257.500000	191	0.006898	0.006090
257.500000	192	0.000579	-0.000148
257.500000	193	-0.005742	-0.006384
257.500000	194	-0.012041	-0.012596
257.500000	195	-0.018292	-0.018758
257.500000	196	-0.024471	-0.024846
257.500000	197	-0.030553	-0.030835
257.500000	198	-0.036514	-0.036703
257.500000	199	-0.042332	-0.042426
260.000000	0	-0.061108	-0.061108
260.000000	1	-0.066017	-0.065897
260.000000	2	-0.070666	-0.070425
260.000000	3	-0.075035	-0.074675
260.000000	4	-0.079108	-0.078631
260.000000	5	-0.082870	-0.082276
260.000000	6	-0.086304	-0.085597
260.000000	7	-0.089397	-0.088579
260.000000	8	-0.092138	-0.091213
260.000000	9	-0.094515	-0.093486
260.000000	10	-0.096519	-0.095390
260.000000	11	-0.098142	-0.096918
260.000000	12	-0.099378	-0.098063
260.000000	13	-0.100221	-0.098822
260.000000	14	-0.100670	-0.099190
260.000000	15	-0.100720	-0.099167
260.000000	16	-0.100374	-0.098752
260.000000	17	-0.099631	-0.097948
260.000000	18	-0.098495	-0.096757
260.000000	19	-0.096970	-0.095184
260.000000	20	-0.095063	-0.093236
260.000000	21	-0.092780	-0.090920
260.000000	22	-0.090131	-0.088245
260.000000	23	-0.087127	-0.085221
260.000000	24	-0.083778	-0.081862
260.000000	25	-0.080099	-0.078179
260.000000	26	-0.076104	-0.074188
260.000000	27	-0.071809	-0.069904
260.000000	28	-0.067230	-0.065344
260.000000	29	-0.062386	-0.060526
260.000000	30	-0.057295	-0.055469
260.000000	31	-0.051979	-0.050193
260.000000	32	-0.046457	-0.044720
260.000000	33	-0.040752	-0.039070
260.000000	34	-0.034887	-0.033265
260.000000	35	-0.028883	-0.027329
260.000000	36	-0.022766	-0.021286
260.000000	37	-0.016558	-0.015158
260.000000	38	-0.010286	-0.008971
260.000000	39	-0.003972	-0.002748
260.000000	40	0.002357	0.003485
260.000000	41	0.008676	0.009705
260.000000	42	0.014962	0.015887
260.000000	43	0.021188	0.022006
260.000000	44	0.027331	0.028038
260.000000	45	0.033365	0.033959
260.000000	46	0.039269	0.039746
260.000000	47	0.045017	0.045377
260.000000	48	0.050587	0.050828
260.000000	49	0.055958	0.056079
260.000000	50	0.061108	0.061108
260.000000	51	0.066017	0.065897
260.000000	52	0.070666	0.070425
260.000000	53	0.075035	0.074675
260.000000	54	0.079108	0.078631
260.000000	55	0.082870	0.082276
260.000000	56	0.086304	0.085597
260.000000	57	0.089397	0.088579
260.000000	58	0.092138	0.091213
260.000000	59	0.094515	0.093486
260.000000	60	0.096519	0.095390
260.000000	61	0.098142	0.096918
260.000000	62	0.099378	0.098063
260.000000	63	0.100221	0.098822
260.000000	64	0.100670	0.099190
260.000000	65	0.100720	0.099167
260.000000	66	0.100374	0.098752
260.000000	67	0.099631	0.097948
260.000000	68	0.098495	0.096757
260.000000	69	0.096970	0.095184
260.000000	70	0.095063	0.093236
260.000000	71	0.092780	0.090920
260.000000	72	0.090131	0.088245
260.000000	73	0.087127	0.085221
260.000000	74	0.083778	0.081862
260.000000	75	0.080099	0.078179
260.000000	76	0.076104	0.074188
260.000000	77	0.071809	0.069904
260.000000	78	0.067230	0.065344
260.000000	79	0.062386	0.060526
260.000000	80	0.057295	0.055469
260.000000	81	0.051979	0.050193
260.000000	82	0.046457	0.044720
260.000000	83	0.040752	0.039070
260.000000	84	0.034887	0.033265
260.000000	85	0.028883	0.027329
260.000000	86	0.022766	0.021286
260.000000	87	0.016558	0.015158
260.000000	88	0.010286	0.008971
260.000000	89	0.003972	0.002748
260.000000	90	-0.002357	-0.003485
260.000000	91	-0.008676	-0.009705
260.000000	92	-0.014962	-0.015887
260.000000	93	-0.021188	-0.022006
260.000000	94	-0.027331	-0.028038
260.000000	95	-0.033365	-0.033959
260.000000	96	-0.039269	-0.039746
260.000000	97	-0.045017	-0.045377
260.000000	98	-0.050587	-0.050828
260.000000	99	-0.055958	-0.056079
260.000000	100	-0.061108	-0.061108
260.000000	101	-0.066017	-0.065897
260.000000	102	-0.070666	-0.070425
260.000000	103	-0.075035	-0.074675
260.000000	104	-0.079108	-0.078631
260.000000	105	-0.082870	-0.082276
260.000000	106	-0.086304	-0.085597
260.000000	107	-0.089397	-0.088579
260.000000	108	-0.092138	-0.091213
260.000000	109	-0.094515	-0.093486
260.000000	110	-0.096519	-0.095390
260.000000	111	-0.098142	-0.096918
260.000000	112	-0.099378	-0.098063
260.000000	113	-0.100221	-0.098822
260.000000	114	-0.100670	-0.099190
260.000000	115	-0.100720	-0.099167
260.000000	116	-0.100374	-0.098752
260.000000	117	-0.099631	-0.097948
260.000000	118	-0.098495	-0.096757
260.000000	119	-0.096970	-0.095184
260.000000	120	-0.095063	-0.093236
260.000000	121	-0.092780	-0.090920
260.000000	122	-0.090131	-0.088245
260.000000	123	-0.087127	-0.085221
260.000000	124	-0.083778	-0.081862
260.000000	125	-0.080099	-0.078179
260.000000	126	-0.076104	-0.074188
260.000000	127	-0.071809	-0.069904
260.000000	128	-0.067230	-0.065344
260.000000	129	-0.062386	-0.060526
260.000000	130	-0.057295	-0.055469
260.000000	131	-0.051979	-0.050193
260.000000	132	-0.046457	-0.044720
260.000000	133	-0.040752	-0.039070
260.000000	134	-0.034887	-0.033265
260.000000	135	-0.028883	-0.027329
260.000000	136	-0.022766	-0.021286
260.000000	137	-0.016558	-0.015158
260.000000	138	-0.010286	-0.008971
260.000000	139	-0.003972	-0.002748
260.000000	140	0.002357	0.003485
260.000000	141	0.008676	0.009705
260.000000	142	0.014962	0.015887
260.000000	143	0.021188	0.022006
260.000000	144	0.027331	0.028038
260.000000	145	0.033365	0.033959
260.000000	146	0.039269	0.039746
260.000000	147	0.045017	0.045377
260.000000	148	0.050587	0.050828
260.000000	149	0.055958	0.056079
260.000000	150	0.061108	0.061108
260.000000	151	0.066017	0.065897
260.000000	152	0.070666	0.070425
260.000000	153	0.075035	0.074675
260.000000	154	0.079108	0.078631
260.000000	155	0.082870	0.082276
260.000000	156	0.086304	0.085597
260.000000	157	0.089397	0.088579
260.000000	158	0.092138	0.091213
260.000000	159	0.094515	0.093486
260.000000	160	0.096519	0.095390
260.000000	161	0.098142	0.096918
260.000000	162	0.099378	0.098063
260.000000	163	0.100221	0.098822
260.000000	164	0.100670	0.099190
260.000000	165	0.100720	0.099167
260.000000	166	0.100374	0.098752
260.000000	167	0.099631	0.097948
260.000000	168	0.098495	0.096757
260.000000	169	0.096970	0.095184
260.000000	170	0.095063	0.093236
260.000000	171	0.092780	0.090920
260.000000	172	0.090131	0.088245
260.000000	173	0.087127	0.085221
260.000000	174	0.083778	0.081862
260.000000	175	0.080099	0.078179
260.000000	176	0.076104	0.074188
260.000000	177	0.071809	0.069904
260.000000	178	0.067230	0.065344
260.000000	179	0.062386	0.060526
260.000000	180	0.057295	0.055469
260.000000	181	0.051979	0.050193
260.000000	182	0.046457	0.044720
260.000000	183	0.040752	0.039070
260.000000	184	0.034887	0.033265
260.000000	185	0.028883	0.027329
260.000000	186	0.022766	0.021286
260.000000	187	0.016558	0.015158
260.000000	188	0.010286	0.008971
260.000000	189	0.003972	0.002748
260.000000	190	-0.002357	-0.003485
260.000000	191	-0.008676	-0.009705
260.000000	192	-0.014962	-0.015887
260.000000	193	-0.021188	-0.022006
260.000000	194	-0.027331	-0.028038
260.000000	195	-0.033365	-0.033959
260.000000	196	-0.039269	-0.039746
260.000000	197	-0.045017	-0.045377
260.000000	198	-0.050587	-0.050828
260.000000	199	-0.055958	-0.056079
262.500000	0	-0.072730	-0.072730
262.500000	1	-0.076966	-0.076823
262.500000	2	-0.080898	-0.080612
262.500000	3	-0.084511	-0.084083
262.500000	4	-0.087790	-0.087222
262.500000	5	-0.090723	-0.090017
262.500000	6	-0.093298	-0.092457
262.500000	7	-0.095505	-0.094531
262.500000	8	-0.097334	-0.096233
262.500000	9	-0.098780	-0.097555
262.500000	10	-0.099836	-0.098492
262.500000	11	-0.100497	-0.099040
262.500000	12	-0.100762	-0.099198
262.500000	13	-0.100630	-0.098964
262.500000	14	-0.100100	-0.098339
262.500000	15	-0.099175	-0.097326
262.500000	16	-0.097859	-0.095929
262.500000	17	-0.096157	-0.094154
262.500000	18	-0.094075	-0.092007
262.500000	19	-0.091622	-0.089497
262.500000	20	-0.088807	-0.086633
262.500000	21	-0.085642	-0.083428
262.500000	22	-0.082139	-0.079894
262.500000	23	-0.078312	-0.076044
262.500000	24	-0.074175	-0.071894
262.500000	25	-0.069746	-0.067460
262.500000	26	-0.065042	-0.062760
262.500000	27	-0.060081	-0.057813
262.500000	28	-0.054882	-0.052637
262.500000	29	-0.049468	-0.047254
262.500000	30	-0.043858	-0.041684
262.500000	31	-0.038074	-0.035949
262.500000	32	-0.032141	-0.030073
262.500000	33	-0.026081	-0.024078
262.500000	34	-0.019918	-0.017988
262.500000	35	-0.013676	-0.011827
262.500000	36	-0.007380	-0.005619
262.500000	37	-0.001055	0.000611
262.500000	38	0.005274	0.006838
262.500000	39	0.011582	0.013039
262.500000	40	0.017844	0.019188
262.500000	41	0.024036	0.025261
262.500000	42	0.030134	0.031235
262.500000	43	0.036112	0.037085
262.500000	44	0.041948	0.042789
262.500000	45	0.047618	0.048324
262.500000	46	0.053100	0.053669
262.500000	47	0.058373	0.058801
262.500000	48	0.063415	0.063702
262.500000	49	0.068207	0.068351
262.500000	50	0.072730	0.072730
262.500000	51	0.076966	0.076823
262.500000	52	0.080898	0.080612
262.500000	53	0.084511	0.084083
262.500000	54	0.087790	0.087222
262.500000	55	0.090723	0.090017
262.500000	56	0.093298	0.092457
262.500000	57	0.095505	0.094531
262.500000	58	0.097334	0.096233
262.500000	59	0.098780	0.097555
262.500000	60	0.099836	0.098492
262.500000	61	0.100497	0.099040
262.500000	62	0.100762	0.099198
262.500000	63	0.100630	0.098964
262.500000	64	0.100100	0.098339
262.500000	65	0.099175	0.097326
262.500000	66	0.097859	0.095929
262.500000	67	0.096157	0.094154
262.500000	68	0.094075	0.092007
262.500000	69	0.091622	0.089497
262.500000	70	0.088807	0.086633
262.500000	71	0.085642	0.083428
262.500000	72	0.082139	0.079894
262.500000	73	0.078312	0.076044
262.500000	74	0.074175	0.071894
262.500000	75	0.069746	0.067460
262.500000	76	0.065042	0.062760
262.500000	77	0.060081	0.057813
262.500000	78	0.054882	0.052637
262.500000	79	0.049468	0.047254
262.500000	80	0.043858	0.041684
262.500000	81	0.038074	0.035949
262.500000	82	0.032141	0.030073
262.500000	83	0.026081	0.024078
262.500000	84	0.019918	0.017988
262.500000	85	0.013676	0.011827
262.500000	86	0.007380	0.005619
262.500000	87	0.001055	-0.000611
262.500000	88	-0.005274	-0.006838
262.500000	89	-0.011582	-0.013039
262.500000	90	-0.017844	-0.019188
262.500000	91	-0.024036	-0.025261
262.500000	92	-0.030134	-0.031235
262.500000	93	-0.036112	-0.037085
262.500000	94	-0.041948	-0.042789
262.500000	95	-0.047618	-0.048324
262.500000	96	-0.053100	-0.053669
262.500000	97	-0.058373	-0.058801
262.500000	98	-0.063415	-0.063702
262.500000	99	-0.068207	-0.068351
262.500000	100	-0.072730	-0.072730
262.500000	101	-0.076966	-0.076823
262.500000	102	-0.080898	-0.080612
262.500000	103	-0.084511	-0.084083
262.500000	104	-0.087790	-0.087222
262.500000	105	-0.090723	-0.090017
262.500000	106	-0.093298	-0.092457
262.500000	107	-0.095505	-0.094531
262.500000	108	-0.097334	-0.096233
262.500000	109	-0.098780	-0.097555
262.500000	110	-0.099836	-0.098492
262.500000	111	-0.100497	-0.099040
262.500000	112	-0.100762	-0.099198
262.500000	113	-0.100630	-0.098964
262.500000	114	-0.100100	-0.098339
262.500000	115	-0.099175	-0.097326
262.500000	116	-0.097859	-0.095929
262.500000	117	-0.096157	-0.094154
262.500000	118	-0.094075	-0.092007
262.500000	119	-0.091622	-0.089497
262.500000	120	-0.088807	-0.086633
262.500000	121	-0.085642	-0.083428
262.500000	122	-0.082139	-0.079894
262.500000	123	-0.078312	-0.076044
262.500000	124	-0.074175	-0.071894
262.500000	125	-0.069746	-0.067460
262.500000	126	-0.065042	-0.062760
262.500000	127	-0.060081	-0.057813
262.500000	128	-0.054882	-0.052637
262.500000	129	-0.049468	-0.047254
262.500000	130	-0.043858	-0.041684
262.500000	131	-0.038074	-0.035949
262.500000	132	-0.032141	-0.030073
262.500000	133	-0.026081	-0.024078
262.500000	134	-0.019918	-0.017988
262.500000	135	-0.013676	-0.011827
262.500000	136	-0.007380	-0.005619
262.500000	137	-0.001055	0.000611
262.500000	138	0.005274	0.006838
262.500000	139	0.011582	0.013039
262.500000	140	0.017844	0.019188
262.500000	141	0.024036	0.025261
262.500000	142	0.030134	0.031235
262.500000	143	0.036112	0.037085
262.500000	144	0.041948	0.042789
262.500000	145	0.047618	0.048324
262.500000	146	0.053100	0.053669
262.500000	147	0.058373	0.058801
262.500000	148	0.063415	0.063702
262.500000	149	0.068207	0.068351
262.500000	150	0.072730	0.072730
262.500000	151	0.076966	0.076823
262.500000	152	0.080898	0.080612
262.500000	153	0.084511	0.084083
262.500000	154	0.087790	0.087222
262.500000	155	0.090723	0.090017
262.500000	156	0.093298	0.092457
262.500000	157	0.095505	0.094531
262.500000	158	0.097334	0.096233
262.500000	159	0.098780	0.097555
262.500000	160	0.099836	0.098492
262.500000	161	0.100497	0.099040
262.500000	162	0.100762	0.099198
262.500000	163	0.100630	0.098964
262.500000	164	0.100100	0.098339
262.500000	165	0.099175	0.097326
262.500000	166	0.097859	0.095929
262.500000	167	0.096157	0.094154
262.500000	168	0.094075	0.092007
262.500000	169	0.091622	0.089497
262.500000	170	0.088807	0.086633
262.500000	171	0.085642	0.083428
262.500000	172	0.082139	0.079894
262.500000	173	0.078312	0.076044
262.500000	174	0.074175	0.071894
262.500000	175	0.069746	0.067460
262.500000	176	0.065042	0.062760
262.500000	177	0.060081	0.057813
262.500000	178	0.054882	0.052637
262.500000	179	0.049468	0.047254
262.500000	180	0.043858	0.041684
262.500000	181	0.038074	0.035949
262.500000	182	0.032141	0.030073
262.500000	183	0.026081	0.024078
262.500000	184	0.019918	0.017988
262.500000	185	0.013676	0.011827
262.500000	186	0.007380	0.005619
262.500000	187	0.001055	-0.000611
262.500000	188	-0.005274	-0.006838
262.500000	189	-0.011582	-0.013039
262.500000	190	-0.017844	-0.019188
262.500000	191	-0.024036	-0.025261
262.500000	192	-0.030134	-0.031235
262.500000	193	-0.036112	-0.037085
262.500000	194	-0.041948	-0.042789
262.500000	195	-0.047618	-0.048324
262.500000	196	-0.053100	-0.053669
262.500000	197	-0.058373	-0.058801
262.500000	198	-0.063415	-0.063702
262.500000	199	-0.068207	-0.068351
265.000000	0	-0.082562	-0.082562
265.000000	1	-0.086020	-0.085857
265.000000	2	-0.089139	-0.088814
265.000000	3	-0.091907	-0.091420
265.000000	4	-0.094311	-0.093666
265.000000	5	-0.096344	-0.095542
265.000000	6	-0.097996	-0.097041
265.000000	7	-0.099261	-0.098156
265.000000	8	-0.100135	-0.098885
265.000000	9	-0.100613	-0.099223
265.000000	10	-0.100695	-0.099170
265.000000	11	-0.100379	-0.098725
265.000000	12	-0.099667	-0.097890
265.000000	13	-0.098561	-0.096670
265.000000	14	-0.097067	-0.095068
265.000000	15	-0.095189	-0.093090
265.000000	16	-0.092936	-0.090745
265.000000	17	-0.090316	-0.088042
265.000000	18	-0.087340	-0.084992
265.000000	19	-0.084019	-0.081606
265.000000	20	-0.080366	-0.077898
265.000000	21	-0.076396	-0.073883
265.000000	22	-0.072125	-0.069576
265.000000	23	-0.067569	-0.064995
265.000000	24	-0.062746	-0.060157
265.000000	25	-0.057676	-0.055081
265.000000	26	-0.052378	-0.049788
265.000000	27	-0.046873	-0.044299
265.000000	28	-0.041184	-0.038635
265.000000	29	-0.035332	-0.032818
265.000000	30	-0.029340	-0.026872
265.000000	31	-0.023233	-0.020820
265.000000	32	-0.017034	-0.014686
265.000000	33	-0.010767	-0.008494
265.000000	34	-0.004459	-0.002268
265.000000	35	0.001868	0.003967
265.000000	36	0.008187	0.010186
265.000000	37	0.014474	0.016365
265.000000	38	0.020703	0.022479
265.000000	39	0.026851	0.028505
265.000000	40	0.032893	0.034418
265.000000	41	0.038805	0.040195
265.000000	42	0.044564	0.045814
265.000000	43	0.050147	0.051252
265.000000	44	0.055532	0.056487
265.000000	45	0.060698	0.061500
265.000000	46	0.065624	0.066270
265.000000	47	0.070292	0.070778
265.000000	48	0.074682	0.075007
265.000000	49	0.078777	0.078940
265.000000	50	0.082562	0.082562
265.000000	51	0.086020	0.085857
265.000000	52	0.089139	0.088814
265.000000	53	0.091907	0.091420
265.000000	54	0.094311	0.093666
265.000000	55	0.096344	0.095542
265.000000	56	0.097996	0.097041
265.000000	57	0.099261	0.098156
265.000000	58	0.100135	0.098885
265.000000	59	0.100613	0.099223
265.000000	60	0.100695	0.099170
265.000000	61	0.100379	0.098725
265.000000	62	0.099667	0.097890
265.000000	63	0.098561	0.096670
265.000000	64	0.097067	0.095068
265.000000	65	0.095189	0.093090
