# z	 E	 H
#t = 0
4.8	-0.0682149	0.0588753
4.9	-0.0632942	0.0543084
5	-0.0568584	0.0504284
5.1	-0.0498839	0.0465742
5.2	-0.0434989	0.0414312
5.3	-0.0380738	0.0349708
5.4	-0.0335722	0.0276918
5.5	-0.0285673	0.0207468
5.6	-0.0223623	0.0151248
5.7	-0.0150935	0.010055
5.8	-0.00770139	0.00466763
5.9	-0.00159983	-0.00198812
6	0.00372622	-0.00941462
6.1	0.0092825	-0.0159812
6.2	0.0158994	-0.021503
6.3	0.0232653	-0.0265503
6.4	0.0295909	-0.0324549
6.5	0.034816	-0.0393221
6.6	0.0399776	-0.0453792
6.7	0.0459269	-0.0502721
6.8	0.0524823	-0.0547885
6.9	0.0578222	-0.0599853
7	0.0620038	-0.0658106
7.1	0.0666056	-0.0703805
7.2	0.0717685	-0.0737841
7.3	0.0766609	-0.0776364
7.4	0.0801921	-0.0819318
7.5	0.0830859	-0.0857265
7.6	0.0869775	-0.0881996
7.7	0.0906607	-0.0902682
7.8	0.0928298	-0.0932854
7.9	0.0946102	-0.0957326
8	0.0968082	-0.0965758
8.1	0.0988781	-0.0975048
8.2	0.0998012	-0.0988998
8.3	0.0998792	-0.0995061
8.4	0.100641	-0.0990724
8.5	0.101217	-0.0984734
8.6	0.100093	-0.0982504
8.7	0.0989331	-0.0972988
8.8	0.0984802	-0.0950782
8.9	0.0967986	-0.0932617
9	0.0941611	-0.0917198
9.1	0.0921222	-0.0886173
9.2	0.0897622	-0.0851592
9.3	0.0862429	-0.082595
9.4	0.0826895	-0.0789745
9.5	0.079338	-0.0742797
9.6	0.0751927	-0.0704828
9.7	0.0705145	-0.0663824
9.8	0.0660948	-0.0608794
9.9	0.0613403	-0.0559306
10	0.0558965	-0.051333
10.1	0.0505957	-0.0453407
10.2	0.0452475	-0.0394579
10.3	0.039249	-0.0344098
10.4	0.0333708	-0.0281958
10.5	0.0275834	-0.0216378
10.6	0.0211394	-0.0162132
10.7	0.0149453	-0.0100407
10.8	0.00902787	-0.00313952
10.9	0.00227853	0.00261073
11	-0.00410969	0.00856182
11.1	-0.00981837	0.0153361
11.2	-0.0165484	0.0212911
11.3	-0.0230789	0.0270712
11.4	-0.0284568	0.0332312
11.5	-0.034678	0.0389677
11.6	-0.0410588	0.0447652
11.7	-0.0462909	0.0501938
11.8	-0.0517554	0.055042
11.9	-0.0572655	0.060631
12	-0.0623484	0.06565
12.1	-0.0674011	0.0694606
12.2	-0.0715532	0.0739999
12.3	-0.0757448	0.0784038
12.4	-0.080493	0.0818786
12.5	-0.0838529	0.0851849
12.6	-0.0867338	0.087882
12.7	-0.0900421	0.0908523
12.8	-0.0928109	0.0937486
12.9	-0.0953805	0.0950606
13	-0.096951	0.0963643
13.1	-0.0979109	0.0978591
13.2	-0.0996953	0.0988947
13.3	-0.100745	0.0996705
13.4	-0.100911	0.0990413
13.5	-0.100552	0.0982386
13.6	-0.0996024	0.098029
13.7	-0.0994168	0.0972088
13.8	-0.0987199	0.0960138
13.9	-0.0968665	0.0935359
14	-0.0944882	0.0905183
14.1	-0.0913858	0.0881883
14.2	-0.0890307	0.085655
14.3	-0.0867383	0.0831426
14.4	-0.0836471	0.0794386
14.5	-0.0798573	0.0745708
14.6	-0.0746904	0.0696968
14.7	-0.0697117	0.0647369
14.8	-0.0650942	0.0607914
14.9	-0.0609219	0.0568643
15	-0.0571296	0.0524245
15.1	-0.0522462	0.0471596
15.2	-0.0466064	0.0403467
15.3	-0.03959	0.0331481
15.4	-0.0319988	0.0255045
15.5	-0.0246002	0.0186052
15.6	-0.0176299	0.0127717
15.7	-0.0121597	0.00804446
15.8	-0.00762472	0.00486939
15.9	-0.00458799	0.00242281
16	-0.00241581	0.00113669
16.1	-0.00101379	0.000184333
16.2	-0.000275047	-0.00024203
16.3	0.000354997	-0.000440343
16.4	0.000481655	-0.000609106
16.5	0.000790628	-0.000496402
16.6	0.000763644	-0.000604848
16.7	0.00090173	-0.000410345
16.8	0.000906185	-0.000468974
16.9	0.000920435	-0.000303935
17	0.000993455	-0.000287948
17.1	0.000923656	-0.000192761
17.2	0.00103814	-9.91415e-05
17.3	0.000931128	-6.95895e-05
17.4	0.00104453	7.95354e-05
17.5	0.000941222	6.96962e-05
17.6	0.00102063	0.000241746
17.7	0.000945465	0.000222136
17.8	0.00097597	0.000388067
17.9	0.000935602	0.00038044
18	0.000918138	0.0005218
18.1	0.000906604	0.000536458
18.2	0.000851515	0.000645999
18.3	0.00085705	0.000683378
18.4	0.000777698	0.000762089
18.5	0.000788197	0.00081648
18.6	0.000696671	0.00086974
18.7	0.000702734	0.000932936
18.8	0.000607922	0.00096737
18.9	0.000603796	0.00103124
19	0.000511196	0.00105281
19.1	0.000494388	0.00111064
19.2	0.000406828	0.00112384
19.3	0.000377158	0.00117076
19.4	0.0002958	0.00117855
19.5	0.000254382	0.00121134
19.6	0.000179637	0.00121546
19.7	0.000128058	0.00123227
19.8	6.02458e-05	0.00123356
19.9	-0.0220369	0


#t = 16
0	0	-0.113435
0.1	-0.0102251	-0.112986
0.2	-0.020409	-0.112095
0.3	-0.0305139	-0.110756
0.4	-0.0404963	-0.108987
0.5	-0.0503211	-0.106778
0.6	-0.0599453	-0.104161
0.7	-0.0693343	-0.101116
0.8	-0.0784496	-0.0976928
0.9	-0.0872532	-0.0938587
1	-0.0957176	-0.0896838
1.1	-0.103795	-0.0851213
1.2	-0.111477	-0.0802604
1.3	-0.118699	-0.0750419
1.4	-0.125479	-0.0695706
1.5	-0.131731	-0.0637802
1.6	-0.137503	-0.0577821
1.7	-0.142685	-0.0515144
1.8	-0.147358	-0.0450801
1.9	-0.15139	-0.0384389
2	-0.154887	-0.0316643
2.1	-0.15771	-0.0247599
2.2	-0.159969	-0.0177468
2.3	-0.161547	-0.0106921
2.4	-0.162525	-0.00354874
2.5	-0.16284	0.0035451
2.6	-0.162514	0.0107027
2.7	-0.161568	0.0177312
2.8	-0.159938	0.0247789
2.9	-0.157747	0.0316461
3	-0.154845	0.0384557
3.1	-0.15143	0.0450711
3.2	-0.147319	0.051517
3.3	-0.142718	0.0577826
3.4	-0.137501	0.0637427
3.5	-0.131794	0.0695158
3.6	-0.12564	0.0748288
3.7	-0.119051	0.0798241
3.8	-0.112317	0.0841372
3.9	-0.105418	0.08773
4	-0.098877	0.0902427
4.1	-0.0927889	0.0913217
4.2	-0.0876698	0.0907991
4.3	-0.0836912	0.0882605
4.4	-0.0808242	0.084066
4.5	-0.0789236	0.0783892
4.6	-0.077053	0.0721919
4.7	-0.0746407	0.0663208
4.8	-0.0707075	0.0613357
4.9	-0.0651989	0.0575263
5	-0.0586637	0.0539157
5.1	-0.0519584	0.0497667
5.2	-0.0463103	0.0441438
5.3	-0.0415349	0.0372216
5.4	-0.0370859	0.0301942
5.5	-0.0317398	0.0238493
5.6	-0.0249074	0.0187592
5.7	-0.0175976	0.013751
5.8	-0.0107177	0.00771841
5.9	-0.00512158	0.000674901
6	7.05309e-05	-0.00663648
6.1	0.00626438	-0.0126727
6.2	0.0133258	-0.01782
6.3	0.0204815	-0.0233875
6.4	0.0263635	-0.0298423
6.5	0.0313665	-0.0367413
6.6	0.037146	-0.0424045
6.7	0.043632	-0.0469944
6.8	0.0499202	-0.0521186
6.9	0.0549343	-0.0578945
7	0.0591962	-0.0635097
7.1	0.0644609	-0.0677991
7.2	0.0699991	-0.0713379
7.3	0.0743944	-0.0758708
7.4	0.077885	-0.0804849
7.5	0.081438	-0.0837807
7.6	0.0856889	-0.0863579
7.7	0.0892478	-0.0891837
7.8	0.091224	-0.0923952
7.9	0.093491	-0.0946336
8	0.0963546	-0.0955408
8.1	0.0981269	-0.0970432
8.2	0.0988924	-0.0988608
8.3	0.099747	-0.0991252
8.4	0.100811	-0.0987842
8.5	0.101092	-0.0990354
8.6	0.100196	-0.0988306
8.7	0.0995858	-0.0975252
8.8	0.0992833	-0.095919
8.9	0.0974679	-0.0945805
9	0.0950817	-0.0927393
9.1	0.0935932	-0.0897972
9.2	0.0912014	-0.0869188
9.3	0.0875165	-0.0843717
9.4	0.0845502	-0.0806502
9.5	0.0814869	-0.0763524
9.6	0.076958	-0.0728218
9.7	0.0726293	-0.0685923
9.8	0.0687626	-0.0632567
9.9	0.0636424	-0.0586525
10	0.0582311	-0.0539834
10.1	0.05358	-0.0480148
10.2	0.0480263	-0.0424572
10.3	0.0418031	-0.0373489
10.4	0.0365005	-0.0310894
10.5	0.0306983	-0.0248598
10.6	0.0239142	-0.0193103
10.7	0.0181007	-0.0129994
10.8	0.0122705	-0.00651418
10.9	0.00524393	-0.000583385
11	-0.000964261	0.00570748
11.1	-0.00668657	0.0119711
11.2	-0.013521	0.0180259
11.3	-0.0199007	0.0243823
11.4	-0.0255876	0.0301206
11.5	-0.0318497	0.0357773
11.6	-0.0378729	0.0421491
11.7	-0.0436347	0.0474616
11.8	-0.0493427	0.0522869
11.9	-0.0543642	0.0580896
12	-0.0598314	0.0631237
12.1	-0.0652706	0.0673846
12.2	-0.0692934	0.0719041
12.3	-0.073682	0.0760297
12.4	-0.0784085	0.0801987
12.5	-0.08208	0.0837445
12.6	-0.0854921	0.0862279
12.7	-0.0884221	0.0894679
12.8	-0.091313	0.0924638
12.9	-0.0944748	0.0942754
13	-0.0961466	0.0958843
13.1	-0.0973697	0.0969669
13.2	-0.0989938	0.0983699
13.3	-0.100136	0.0995876
13.4	-0.101094	0.0992207
13.5	-0.100806	0.0987134
13.6	-0.0998982	0.0981217
13.7	-0.0996991	0.0975572
13.8	-0.0990283	0.0969404
13.9	-0.0979742	0.0947251
14	-0.095816	0.0920695
14.1	-0.0927376	0.0893659
14.2	-0.0903131	0.0868012
14.3	-0.0877948	0.0846882
14.4	-0.0853245	0.0813335
14.5	-0.0819469	0.0771543
14.6	-0.0771745	0.0721862
14.7	-0.0722819	0.0670457
14.8	-0.0671783	0.0628775
14.9	-0.0629804	0.0587605
15	-0.0590768	0.0548661
15.1	-0.0546895	0.0499795
15.2	-0.0496687	0.0438549
15.3	-0.0430456	0.0369437
15.4	-0.0358688	0.0292038
15.5	-0.0281569	0.0220904
15.6	-0.0209217	0.0155069
15.7	-0.0147571	0.0103119
15.8	-0.0095868	0.00638776
15.9	-0.00602742	0.0035089
16	-0.00325141	0.0018377
16.1	-0.00165579	0.000553706
16.2	-0.000515404	7.29919e-05
16.3	0.000129994	-0.000377014
16.4	0.000442852	-0.00045462
16.5	0.000762991	-0.000509894
16.6	0.000750689	-0.000535805
16.7	0.000965573	-0.000408118
16.8	0.00087932	-0.000461849
16.9	0.00101765	-0.000267425
17	0.000965744	-0.000322847
17.1	0.00101732	-0.000135517
17.2	0.00102958	-0.000152649
17.3	0.00100101	-1.28911e-05
17.4	0.00106491	2.7884e-05
17.5	0.000981981	0.000109401
17.6	0.00106801	0.000204162
17.7	0.000962078	0.000237388
17.8	0.00104122	0.000367883
17.9	0.000937515	0.000371708
18	0.000990301	0.000516033
18.1	0.000903044	0.000508914
18.2	0.000921441	0.000648766
18.3	0.000854518	0.000643703
18.4	0.000839516	0.000767338
18.5	0.000789886	0.000770717
18.6	0.000747698	0.000872772
18.7	0.000709113	0.00088553
18.8	0.000647811	0.000965307
18.9	0.000613613	0.00098494
19	0.000540929	0.00104441
19.1	0.000505617	0.00106686
19.2	0.000427901	0.00110901
19.3	0.000387691	0.00113008
19.4	0.000309683	0.00115784
19.5	0.000262444	0.00117397
19.6	0.000187487	0.00118967
19.7	0.000132405	0.00119836
19.8	6.27817e-05	0.00120343
19.9	-0.0226386	0


#t = 16.05
0	0	-0.118548
0.1	-0.00999036	-0.118078
0.2	-0.0199436	-0.117148
0.3	-0.0298134	-0.115747
0.4	-0.0395728	-0.1139
0.5	-0.0491661	-0.11159
0.6	-0.0585783	-0.108856
0.7	-0.0677431	-0.105673
0.8	-0.0766602	-0.102095
0.9	-0.0852514	-0.0980908
1	-0.0935335	-0.0937227
1.1	-0.101415	-0.0889622
1.2	-0.108932	-0.0838716
1.3	-0.11598	-0.0784318
1.4	-0.122611	-0.0726965
1.5	-0.128716	-0.0666661
1.6	-0.134356	-0.0603732
1.7	-0.139424	-0.0538507
1.8	-0.14398	-0.0470963
1.9	-0.147935	-0.0401872
2	-0.151331	-0.0330761
2.1	-0.154117	-0.0258896
2.2	-0.156292	-0.0185355
2.3	-0.15787	-0.0111813
2.4	-0.158788	-0.00370636
2.5	-0.159133	0.00370837
2.6	-0.15878	0.0111754
2.7	-0.157883	0.0185462
2.8	-0.156274	0.0258748
2.9	-0.154136	0.0330972
3	-0.151312	0.040163
3.1	-0.147948	0.0471264
3.2	-0.143974	0.0538175
3.3	-0.139432	0.0603913
3.4	-0.134399	0.0665959
3.5	-0.128796	0.0725929
3.6	-0.122875	0.0781234
3.7	-0.116517	0.0831909
3.8	-0.110119	0.0875868
3.9	-0.103711	0.0910005
4	-0.0977339	0.0932867
4.1	-0.0924916	0.0938813
4.2	-0.0882162	0.0927884
4.3	-0.0852384	0.089694
4.4	-0.083163	0.0850163
4.5	-0.0817695	0.0793245
4.6	-0.0800162	0.073398
4.7	-0.077196	0.0682874
4.8	-0.0728062	0.06409
4.9	-0.0668469	0.0607939
5	-0.0604265	0.0572683
5.1	-0.0542972	0.0525907
5.2	-0.0493399	0.0465315
5.3	-0.0450776	0.0394461
5.4	-0.0403753	0.0328673
5.5	-0.0345406	0.0272655
5.6	-0.0273331	0.0224141
5.7	-0.0202092	0.017191
5.8	-0.0140549	0.0105165
5.9	-0.00874433	0.00327096
6	-0.00333472	-0.00353955
6.1	0.00346315	-0.00914202
6.2	0.0107757	-0.0142421
6.3	0.0173794	-0.0204465
6.4	0.0229163	-0.0273408
6.5	0.0281111	-0.0338516
6.6	0.034491	-0.0391616
6.7	0.0412876	-0.0438503
6.8	0.0470396	-0.0496116
6.9	0.0518583	-0.0557635
7	0.0566393	-0.0608774
7.1	0.0623846	-0.06503
7.2	0.067944	-0.0691402
7.3	0.0719018	-0.0741255
7.4	0.0755936	-0.0787084
7.5	0.0799646	-0.0816553
7.6	0.0842273	-0.0845785
7.7	0.0874393	-0.0881956
7.8	0.089691	-0.0912617
7.9	0.092521	-0.0932019
8	0.0956282	-0.0946546
8.1	0.097124	-0.0966605
8.2	0.0980059	-0.0984334
8.3	0.0996672	-0.098593
8.4	0.100786	-0.0986441
8.5	0.100672	-0.0994833
8.6	0.10037	-0.0991356
8.7	0.100315	-0.0976765
8.8	0.0997082	-0.0968267
8.9	0.0979945	-0.0957736
9	0.0962267	-0.0934836
9.1	0.0948384	-0.0909931
9.2	0.0923173	-0.0887613
9.3	0.0889697	-0.0858548
9.4	0.0863867	-0.0821818
9.5	0.0832694	-0.0786169
9.6	0.0787733	-0.0749862
9.7	0.0748596	-0.0705256
9.8	0.071117	-0.0658168
9.9	0.0658717	-0.0613582
10	0.0607557	-0.0563089
10.1	0.0563387	-0.0507916
10.2	0.0506378	-0.0455688
10.3	0.0445874	-0.0400002
10.4	0.0395053	-0.0339906
10.5	0.0335676	-0.0282519
10.6	0.0269316	-0.022217
10.7	0.021252	-0.0159145
10.8	0.015214	-0.0100275
10.9	0.00841392	-0.00368748
11	0.00230264	0.00284632
11.1	-0.0038328	0.00855385
11.2	-0.0103799	0.014836
11.3	-0.0165493	0.0215389
11.4	-0.0228623	0.0269896
11.5	-0.0289616	0.0327657
11.6	-0.0346217	0.0392682
11.7	-0.040965	0.0446076
11.8	-0.0467584	0.0497761
11.9	-0.0515743	0.055356
12	-0.0573073	0.060404
12.1	-0.062786	0.0653732
12.2	-0.0671251	0.0697098
12.3	-0.0717037	0.0736664
12.4	-0.0760602	0.0783629
12.5	-0.0802423	0.0820384
12.6	-0.0841299	0.0847629
12.7	-0.0867923	0.0880225
12.8	-0.0898828	0.0908829
12.9	-0.0931965	0.0934395
13	-0.0952299	0.0952728
13.1	-0.0969287	0.0961548
13.2	-0.0981719	0.0977987
13.3	-0.0994812	0.0991086
13.4	-0.100966	0.099365
13.5	-0.100905	0.0991671
13.6	-0.100371	0.0982213
13.7	-0.0998634	0.0978926
13.8	-0.0992409	0.0974675
13.9	-0.0988058	0.0958042
14	-0.0969138	0.0936087
14.1	-0.0942528	0.0905781
14.2	-0.091572	0.0880603
14.3	-0.0888633	0.0859234
14.4	-0.0867751	0.0830222
14.5	-0.0836878	0.0795405
14.6	-0.0796285	0.0746325
14.7	-0.0747994	0.0695975
14.8	-0.0694888	0.0649765
14.9	-0.0651125	0.0607123
15	-0.0609031	0.0570597
15.1	-0.0569744	0.0524899
15.2	-0.0523305	0.0471664
15.3	-0.0463628	0.0405321
15.4	-0.039605	0.0330597
15.5	-0.0318328	0.025708
15.6	-0.0244811	0.0185892
15.7	-0.0176032	0.0128971
15.8	-0.0119516	0.00816745
15.9	-0.0076627	0.0048969
16	-0.00438211	0.00263551
16.1	-0.0024116	0.0011239
16.2	-0.000879509	0.000395691
16.3	-0.000178144	-0.000220585
16.4	0.000405869	-0.000294551
16.5	0.000652244	-0.000516045
16.6	0.00079453	-0.000428363
16.7	0.000954132	-0.000451245
16.8	0.000908599	-0.000392685
16.9	0.0010673	-0.000293377
17	0.000963903	-0.000297059
17.1	0.00110116	-0.000129389
17.2	0.00101081	-0.000166935
17.3	0.00109401	1.90615e-05
17.4	0.00104859	-1.3582e-05
17.5	0.00106498	0.000152417
17.6	0.0010674	0.000151195
17.7	0.00102496	0.000276958
17.8	0.00106075	0.000316032
17.9	0.000978549	0.000398101
18	0.00102745	0.000472405
18.1	0.000925898	0.000518112
18.2	0.000970037	0.000615304
18.3	0.000864967	0.000636202
18.4	0.000892677	0.000742523
18.5	0.000793436	0.000749623
18.6	0.000799626	0.000853479
18.7	0.000709813	0.000854879
18.8	0.000694476	0.000948208
18.9	0.000613808	0.000948599
19	0.000580005	0.00102675
19.1	0.000506245	0.00102801
19.2	0.00045835	0.00108891
19.3	0.000388775	0.00109107
19.4	0.000331258	0.00113422
19.5	0.000263577	0.00113649
19.6	0.000200306	0.00116213
19.7	0.000133117	0.00116355
19.8	6.7028e-05	0.00117204
19.9	-0.0232247	0


#t = 16.1
0	0	-0.123543
0.1	-0.00974637	-0.123055
0.2	-0.0194574	-0.122082
0.3	-0.0290854	-0.120626
0.4	-0.0386079	-0.118696
0.5	-0.0479658	-0.116296
0.6	-0.0571494	-0.113438
0.7	-0.06609	-0.110132
0.8	-0.0747893	-0.10639
0.9	-0.0831723	-0.102232
1	-0.0912493	-0.0976634
1.1	-0.0989436	-0.0927206
1.2	-0.106269	-0.0873955
1.3	-0.113156	-0.0817478
1.4	-0.119612	-0.0757486
1.5	-0.125585	-0.0694865
1.6	-0.131067	-0.0629068
1.7	-0.136035	-0.056129
1.8	-0.140453	-0.0490738
1.9	-0.144341	-0.041885
2	-0.147623	-0.034469
2.1	-0.150371	-0.0269774
2.2	-0.152466	-0.0193242
2.3	-0.154028	-0.0116402
2.4	-0.154907	-0.00387903
2.5	-0.155251	0.00388471
2.6	-0.154911	0.011624
2.7	-0.15402	0.0193506
2.8	-0.152477	0.026944
2.9	-0.150353	0.0345092
3	-0.147644	0.0418447
3.1	-0.144314	0.0491136
3.2	-0.140486	0.0560886
3.3	-0.136022	0.0629078
3.4	-0.131154	0.0693973
3.5	-0.125718	0.0755535
3.6	-0.12	0.0813023
3.7	-0.113973	0.0863898
3.8	-0.107919	0.0907908
3.9	-0.102112	0.0939892
4	-0.0967746	0.0959079
4.1	-0.0924361	0.096019
4.2	-0.089087	0.0942774
4.3	-0.0870112	0.0907317
4.4	-0.0856724	0.0857131
4.5	-0.0845255	0.0802011
4.6	-0.0827127	0.0748081
4.7	-0.0793589	0.0704823
4.8	-0.0745125	0.0670696
4.9	-0.0683797	0.0640041
5	-0.0622621	0.060333
5.1	-0.056929	0.0550693
5.2	-0.0525432	0.0486627
5.3	-0.0485103	0.0417972
5.4	-0.0433817	0.0357846
5.5	-0.0369983	0.0308693
5.6	-0.0297797	0.0259761
5.7	-0.0230632	0.0202681
5.8	-0.0176031	0.0131718
5.9	-0.0123423	0.00597576
6	-0.00639291	-0.000140616
6.1	0.000790585	-0.00548574
6.2	0.00804841	-0.0109403
6.3	0.0140105	-0.0176781
6.4	0.0193836	-0.0247434
6.5	0.025152	-0.0306616
6.6	0.0319402	-0.0357633
6.7	0.0386821	-0.0409743
6.8	0.0439256	-0.0472022
6.9	0.0487729	-0.053373
7	0.0543234	-0.0580047
7.1	0.0602618	-0.0622503
7.2	0.0654885	-0.0671613
7.3	0.0693426	-0.0722796
7.4	0.0734719	-0.0765229
7.5	0.0784641	-0.079524
7.6	0.082503	-0.0829725
7.7	0.0853906	-0.0870697
7.8	0.0883025	-0.0898467
7.9	0.0916202	-0.0916483
8	0.0944989	-0.0939067
8.1	0.0959676	-0.0962195
8.2	0.0973143	-0.0976028
8.3	0.0994518	-0.0980336
8.4	0.100452	-0.098701
8.5	0.100205	-0.0996346
8.6	0.100606	-0.0991628
8.7	0.100907	-0.0979801
8.8	0.0998564	-0.0976836
8.9	0.0985075	-0.0966574
9	0.0974666	-0.0941777
9.1	0.0958004	-0.0922537
9.2	0.0932266	-0.0904351
9.3	0.0906141	-0.0871463
9.4	0.0880896	-0.0837405
9.5	0.0847072	-0.0808649
9.6	0.0807343	-0.076943
9.7	0.0771326	-0.0723969
9.8	0.0730958	-0.0684394
9.9	0.0681333	-0.0639162
10	0.063455	-0.0585174
10.1	0.0587764	-0.053642
10.2	0.0531618	-0.0485939
10.3	0.0476137	-0.0425413
10.4	0.0422962	-0.0369594
10.5	0.0362624	-0.0315699
10.6	0.0301881	-0.0250568
10.7	0.0243136	-0.0189335
10.8	0.017967	-0.0134275
10.9	0.0117561	-0.00674312
11	0.0055635	-0.000221401
11.1	-0.00108196	0.00528028
11.2	-0.00714441	0.0117513
11.3	-0.0132338	0.0183824
11.4	-0.0200835	0.0239399
11.5	-0.0259637	0.0299357
11.6	-0.0315412	0.0360965
11.7	-0.0381579	0.0417109
11.8	-0.0439298	0.0473682
11.9	-0.0490137	0.0524894
12	-0.0547197	0.0576647
12.1	-0.0600166	0.0632037
12.2	-0.0650167	0.0674205
12.3	-0.0696699	0.0714881
12.4	-0.0736684	0.0762719
12.5	-0.0783309	0.0800946
12.6	-0.0824614	0.0834317
12.7	-0.0852695	0.0864773
12.8	-0.0885084	0.089226
12.9	-0.0915981	0.0924227
13	-0.0942296	0.0944234
13.1	-0.0963738	0.0955332
13.2	-0.0973664	0.0971441
13.3	-0.0988701	0.0983662
13.4	-0.100451	0.0993957
13.5	-0.100886	0.0994339
13.6	-0.10085	0.0984751
13.7	-0.099999	0.0982039
13.8	-0.0995003	0.097685
13.9	-0.0992732	0.0967503
14	-0.0978193	0.0949391
14.1	-0.0957631	0.0919186
14.2	-0.0928239	0.0894146
14.3	-0.0900869	0.0869675
14.4	-0.0879759	0.0845659
14.5	-0.0851857	0.0815702
14.6	-0.0818901	0.077047
14.7	-0.0771965	0.0722528
14.8	-0.0720329	0.0671646
14.9	-0.0672863	0.0628171
15	-0.0627996	0.0590241
15.1	-0.0590805	0.0548119
15.2	-0.0546613	0.0501503
15.3	-0.0494824	0.043911
15.4	-0.0430876	0.0369458
15.5	-0.0356138	0.0293838
15.6	-0.0281589	0.0220281
15.7	-0.0207558	0.0157229
15.8	-0.0146571	0.0103119
15.9	-0.00955005	0.0065372
16	-0.00584032	0.00362077
16.1	-0.00327701	0.00188994
16.2	-0.00145129	0.000746373
16.3	-0.000515619	7.14221e-05
16.4	0.000284477	-0.000171364
16.5	0.000515474	-0.000444902
16.6	0.0008427	-0.000348562
16.7	0.000891408	-0.000474011
16.8	0.000988938	-0.000313334
16.9	0.00105143	-0.000345076
17	0.00102222	-0.000228432
17.1	0.00112809	-0.000174564
17.2	0.00103542	-0.000125334
17.3	0.00115485	-3.64591e-06
17.4	0.00104772	-5.38738e-06
17.5	0.00114449	0.000153628
17.6	0.00105557	0.000129974
17.7	0.0011074	0.000294856
17.8	0.00105079	0.000274929
17.9	0.00105236	0.000422553
18	0.00102699	0.000421627
18.1	0.000985175	0.000540182
18.2	0.000981331	0.000562769
18.3	0.000908611	0.000650057
18.4	0.0009141	0.000692903
18.5	0.000823344	0.000752718
18.6	0.000827553	0.000808572
18.7	0.000729132	0.00084721
18.8	0.000724808	0.000907874
18.9	0.000625719	0.000931697
19	0.000609092	0.000989871
19.1	0.000513339	0.00100406
19.2	0.00048338	0.00105412
19.3	0.000392874	0.00106231
19.4	0.000350292	0.00110038
19.5	0.000265812	0.00110485
19.6	0.000212145	0.00112853
19.7	0.000134104	0.0011305
19.8	7.10394e-05	0.00113853
19.9	-0.0237939	0


#t = 16.15
0	0	-0.128416
0.1	-0.00949354	-0.12791
0.2	-0.0189504	-0.126896
0.3	-0.028331	-0.125388
0.4	-0.0376018	-0.123375
0.5	-0.0467219	-0.120888
0.6	-0.0556598	-0.117908
0.7	-0.0643766	-0.114482
0.8	-0.0728393	-0.110582
0.9	-0.0810167	-0.10627
1	-0.0888693	-0.101511
1.1	-0.09638	-0.0963834
1.2	-0.103497	-0.0908388
1.3	-0.110224	-0.0849759
1.4	-0.116491	-0.078735
1.5	-0.122331	-0.0722274
1.6	-0.127648	-0.065391
1.7	-0.132508	-0.058338
1.8	-0.136793	-0.0510179
1.9	-0.140595	-0.043526
2	-0.143781	-0.035843
2.1	-0.146462	-0.0280248
2.2	-0.148506	-0.0201052
2.3	-0.150015	-0.0120799
2.4	-0.150893	-0.00405107
2.5	-0.151198	0.00405494
2.6	-0.150903	0.0120695
2.7	-0.149994	0.0201218
2.8	-0.148535	0.0280063
2.9	-0.146424	0.0358638
3	-0.143821	0.0435098
3.1	-0.140555	0.0510274
3.2	-0.13684	0.0583208
3.3	-0.132511	0.0653418
3.4	-0.127767	0.0721153
3.5	-0.122569	0.0784122
3.6	-0.117049	0.0843158
3.7	-0.111423	0.0894171
3.8	-0.10578	0.0936942
3.9	-0.10063	0.0966579
4	-0.096065	0.0980771
4.1	-0.0926279	0.0976935
4.2	-0.0902761	0.0953153
4.3	-0.0889683	0.0914011
4.4	-0.0882297	0.0862865
4.5	-0.087115	0.0811075
4.6	-0.085024	0.076485
4.7	-0.0811487	0.0729055
4.8	-0.0758973	0.070136
4.9	-0.0699162	0.0670629
5	-0.0642938	0.0629995
5.1	-0.0597977	0.0572622
5.2	-0.0558348	0.0506792
5.3	-0.0516691	0.0443616
5.4	-0.0460743	0.0389763
5.5	-0.0392471	0.0344786
5.6	-0.0323518	0.0293343
5.7	-0.0262313	0.0229981
5.8	-0.0212011	0.0158021
5.9	-0.0157682	0.00895047
6	-0.00914258	0.00345113
6.1	-0.00186339	-0.00185683
6.2	0.00499719	-0.00795928
6.3	0.0104944	-0.0149915
6.4	0.0159497	-0.0218592
6.5	0.0224479	-0.0272675
6.6	0.0293778	-0.0323923
6.7	0.035702	-0.0383525
6.8	0.0407126	-0.0447785
6.9	0.0458633	-0.0505977
7	0.0521046	-0.0550355
7.1	0.0579611	-0.059637
7.2	0.0626899	-0.0652342
7.3	0.0668522	-0.0702149
7.4	0.071566	-0.0740269
7.5	0.0767253	-0.0775045
7.6	0.0804909	-0.0815287
7.7	0.0833481	-0.0856138
7.8	0.0870155	-0.0881879
7.9	0.0906097	-0.0902089
8	0.0930172	-0.0931724
8.1	0.0947807	-0.0955462
8.2	0.0968204	-0.096534
8.3	0.0989521	-0.0975334
8.4	0.0998068	-0.0988244
8.5	0.0999003	-0.0994344
8.6	0.100817	-0.0990122
8.7	0.10116	-0.0985052
8.8	0.09993	-0.098358
8.9	0.0990976	-0.0971779
9	0.0985502	-0.0950108
9.1	0.0965355	-0.0935406
9.2	0.0941262	-0.0917414
9.3	0.0922805	-0.0884086
9.4	0.089578	-0.0854317
