# x		T		Y		Yeq		geff		heff		rho		s		H
# ======================================================================================================
6.94691	0.143949	1.95962e-09	0.000135949	24.4351	24.1096	0.00345163	0.0315451	1.41332e-20
7.16861	0.139497	1.95962e-09	0.000118948	23.3035	22.9742	0.00290308	0.027356	1.29616e-20
7.39738	0.135183	1.95962e-09	0.000102925	22.3169	21.9844	0.00245189	0.0238231	1.19118e-20
7.63345	0.131002	1.95962e-09	8.81192e-05	21.4467	21.1114	0.00207805	0.0208196	1.09662e-20
7.87705	0.126951	1.95962e-09	7.46793e-05	20.6682	20.3306	0.00176615	0.0182464	1.01098e-20
8.12843	0.123025	1.95962e-09	6.2535e-05	20.0043	19.6649	0.00150757	0.0160616	9.34042e-21
8.38783	0.11922	1.95962e-09	5.1871e-05	19.3934	19.0523	0.00128894	0.0141618	8.63665e-21
8.6555	0.115533	1.95962e-09	4.24697e-05	18.8917	18.5495	0.00110734	0.0125479	8.00512e-21
8.93172	0.11196	1.95962e-09	3.44485e-05	18.4209	18.0777	0.000952243	0.011129	7.42339e-21
9.21676	0.108498	1.95962e-09	2.75786e-05	18.0401	17.6965	0.000822443	0.0099145	6.89892e-21
9.51089	0.105143	1.95962e-09	2.18577e-05	17.6817	17.3429	0.000710914	0.00884251	6.41412e-21
9.8144	0.101891	1.95962e-09	1.71099e-05	17.3677	17.0505	0.000615835	0.00791155	5.9698e-21
10.1276	0.09874	1.95962e-09	1.32234e-05	17.127	16.8174	0.000535591	0.00710158	5.5673e-21
10.4508	0.0956864	1.95962e-09	1.00727e-05	16.9865	16.6647	0.000468472	0.0064042	5.20679e-21
10.7843	0.0927272	1.95962e-09	7.59113e-06	16.8404	16.522	0.0004096	0.00577833	4.86864e-21
11.1285	0.0898596	1.95962e-09	5.65872e-06	16.6914	16.3877	0.000358039	0.00521589	4.5519e-21
11.4836	0.0870806	1.95962e-09	4.17099e-06	16.554	16.2612	0.000313161	0.00471015	4.25708e-21
11.8501	0.0843876	1.95962e-09	3.03936e-06	16.4232	16.14	0.000274	0.00425457	3.98202e-21
12.2282	0.0817779	1.95962e-09	2.18871e-06	16.301	16.0239	0.000239848	0.00384408	3.7256e-21
12.6185	0.0792488	1.95962e-09	1.55716e-06	16.1831	15.9114	0.000209997	0.0034738	3.48606e-21
13.0212	0.076798	1.95962e-09	1.09415e-06	16.0704	15.8014	0.00018391	0.00313951	3.26235e-21
