# Tiempo: 0.000000
# k	zE	zH	Ex	Hy
46	46.0000000000	46.5000000000	0.0779496593	0.0741852049
47	47.0000000000	47.5000000000	0.0735673917	0.0701111776
48	48.0000000000	48.5000000000	0.0688947871	0.0657604535
49	49.0000000000	49.5000000000	0.0639502863	0.0611502030
50	50.0000000000	50.5000000000	0.0587534030	0.0562986205
51	51.0000000000	51.5000000000	0.0533246468	0.0512248531
52	52.0000000000	52.5000000000	0.0476854426	0.0459489246
53	53.0000000000	53.5000000000	0.0418580457	0.0404916567
54	54.0000000000	54.5000000000	0.0358654543	0.0348745867
55	55.0000000000	55.5000000000	0.0297313183	0.0291198827
56	56.0000000000	56.5000000000	0.0234798463	0.0232502558
57	57.0000000000	57.5000000000	0.0171357102	0.0172888707
58	58.0000000000	58.5000000000	0.0107239472	0.0112592544
59	59.0000000000	59.5000000000	0.0042698617	0.0051852029
60	60.0000000000	60.5000000000	-0.0022010750	-0.0009093121
61	61.0000000000	61.5000000000	-0.0086633251	-0.0070002386
62	62.0000000000	62.5000000000	-0.0150913850	-0.0130635383
63	63.0000000000	63.5000000000	-0.0214598860	-0.0190752822
64	64.0000000000	64.5000000000	-0.0277436947	-0.0250117446
65	65.0000000000	65.5000000000	-0.0339180118	-0.0308494972
66	66.0000000000	66.5000000000	-0.0399584699	-0.0365655008
67	67.0000000000	67.5000000000	-0.0458412302	-0.0421371972
68	68.0000000000	68.5000000000	-0.0515430761	-0.0475425972
69	69.0000000000	69.5000000000	-0.0570415050	-0.0527603684
70	70.0000000000	70.5000000000	-0.0623148172	-0.0577699185
71	71.0000000000	71.5000000000	-0.0673422012	-0.0625514771
72	72.0000000000	72.5000000000	-0.0721038164	-0.0670861736
73	73.0000000000	73.5000000000	-0.0765808707	-0.0713561116
74	74.0000000000	74.5000000000	-0.0807556953	-0.0753444397
75	75.0000000000	75.5000000000	-0.0846118141	-0.0790354176
76	76.0000000000	76.5000000000	-0.0881340087	-0.0824144789
77	77.0000000000	77.5000000000	-0.0913083787	-0.0854682879
78	78.0000000000	78.5000000000	-0.0941223962	-0.0881847926
79	79.0000000000	79.5000000000	-0.0965649556	-0.0905532722
80	80.0000000000	80.5000000000	-0.0986264172	-0.0925643794
81	81.0000000000	81.5000000000	-0.1002986454	-0.0942101773
82	82.0000000000	82.5000000000	-0.1015750407	-0.0954841707
83	83.0000000000	83.5000000000	-0.1024505657	-0.0963813317
84	84.0000000000	84.5000000000	-0.1029217651	-0.0968981196
85	85.0000000000	85.5000000000	-0.1029867794	-0.0970324949
86	86.0000000000	86.5000000000	-0.1026453518	-0.0967839272
87	87.0000000000	87.5000000000	-0.1018988300	-0.0961533976
88	88.0000000000	88.5000000000	-0.1007501600	-0.0951433945
89	89.0000000000	89.5000000000	-0.0992038752	-0.0937579039
90	90.0000000000	90.5000000000	-0.0972660780	-0.0920023936
91	91.0000000000	91.5000000000	-0.0949444160	-0.0898837920
92	92.0000000000	92.5000000000	-0.0922480518	-0.0874104600
93	93.0000000000	93.5000000000	-0.0891876267	-0.0845921590
94	94.0000000000	94.5000000000	-0.0857752188	-0.0814400113
95	95.0000000000	95.5000000000	-0.0820242953	-0.0779664571
96	96.0000000000	96.5000000000	-0.0779496593	-0.0741852049
97	97.0000000000	97.5000000000	-0.0735673917	-0.0701111776
98	98.0000000000	98.5000000000	-0.0688947871	-0.0657604535
99	99.0000000000	99.5000000000	-0.0639502863	-0.0611502030
100	100.0000000000	100.5000000000	-0.0587534030	-0.0562986205
101	101.0000000000	101.5000000000	-0.0533246468	-0.0512248531
102	102.0000000000	102.5000000000	-0.0476854426	-0.0459489246
103	103.0000000000	103.5000000000	-0.0418580457	-0.0404916567
104	104.0000000000	104.5000000000	-0.0358654543	-0.0348745867
105	105.0000000000	105.5000000000	-0.0297313183	-0.0291198827
106	106.0000000000	106.5000000000	-0.0234798463	-0.0232502558
107	107.0000000000	107.5000000000	-0.0171357102	-0.0172888707
108	108.0000000000	108.5000000000	-0.0107239472	-0.0112592544
109	109.0000000000	109.5000000000	-0.0042698617	-0.0051852029
110	110.0000000000	110.5000000000	0.0022010750	0.0009093121
111	111.0000000000	111.5000000000	0.0086633251	0.0070002386
112	112.0000000000	112.5000000000	0.0150913850	0.0130635383
113	113.0000000000	113.5000000000	0.0214598860	0.0190752822
114	114.0000000000	114.5000000000	0.0277436947	0.0250117446
115	115.0000000000	115.5000000000	0.0339180118	0.0308494972
116	116.0000000000	116.5000000000	0.0399584699	0.0365655008
117	117.0000000000	117.5000000000	0.0458412302	0.0421371972
118	118.0000000000	118.5000000000	0.0515430761	0.0475425972
119	119.0000000000	119.5000000000	0.0570415050	0.0527603684
120	120.0000000000	120.5000000000	0.0623148172	0.0577699185
121	121.0000000000	121.5000000000	0.0673422012	0.0625514771
122	122.0000000000	122.5000000000	0.0721038164	0.0670861736
123	123.0000000000	123.5000000000	0.0765808707	0.0713561116
124	124.0000000000	124.5000000000	0.0807556953	0.0753444397
125	125.0000000000	125.5000000000	0.0846118141	0.0790354176
126	126.0000000000	126.5000000000	0.0881340087	0.0824144789
127	127.0000000000	127.5000000000	0.0913083787	0.0854682879
128	128.0000000000	128.5000000000	0.0941223962	0.0881847926
129	129.0000000000	129.5000000000	0.0965649556	0.0905532722
130	130.0000000000	130.5000000000	0.0986264172	0.0925643794
131	131.0000000000	131.5000000000	0.1002986454	0.0942101773
132	132.0000000000	132.5000000000	0.1015750407	0.0954841707
133	133.0000000000	133.5000000000	0.1024505657	0.0963813317
134	134.0000000000	134.5000000000	0.1029217651	0.0968981196
135	135.0000000000	135.5000000000	0.1029867794	0.0970324949
136	136.0000000000	136.5000000000	0.1026453518	0.0967839272
137	137.0000000000	137.5000000000	0.1018988300	0.0961533976
138	138.0000000000	138.5000000000	0.1007501600	0.0951433945
139	139.0000000000	139.5000000000	0.0992038752	0.0937579039
140	140.0000000000	140.5000000000	0.0972660780	0.0920023936
141	141.0000000000	141.5000000000	0.0949444160	0.0898837920
142	142.0000000000	142.5000000000	0.0922480518	0.0874104600
143	143.0000000000	143.5000000000	0.0891876267	0.0845921590
144	144.0000000000	144.5000000000	0.0857752188	0.0814400113
145	145.0000000000	145.5000000000	0.0820242953	0.0779664571
146	146.0000000000	146.5000000000	0.0779496593	0.0741852049
147	147.0000000000	147.5000000000	0.0735673917	0.0701111776
148	148.0000000000	148.5000000000	0.0688947871	0.0657604535
149	149.0000000000	149.5000000000	0.0639502863	0.0611502030
150	150.0000000000	150.5000000000	0.0587534030	0.0562986205
151	151.0000000000	151.5000000000	0.0533246468	0.0512248531
152	152.0000000000	152.5000000000	0.0476854426	0.0459489246
153	153.0000000000	153.5000000000	0.0418580457	0.0404916567
154	154.0000000000	154.5000000000	0.0358654543	0.0348745867
155	155.0000000000	155.5000000000	0.0297313183	0.0291198827
156	156.0000000000	156.5000000000	0.0234798463	0.0232502558
157	157.0000000000	157.5000000000	0.0171357102	0.0172888707
158	158.0000000000	158.5000000000	0.0107239472	0.0112592544
159	159.0000000000	159.5000000000	0.0042698617	0.0051852029
160	160.0000000000	160.5000000000	-0.0022010750	-0.0009093121
161	161.0000000000	161.5000000000	-0.0086633251	-0.0070002386
162	162.0000000000	162.5000000000	-0.0150913850	-0.0130635383
163	163.0000000000	163.5000000000	-0.0214598860	-0.0190752822
164	164.0000000000	164.5000000000	-0.0277436947	-0.0250117446
165	165.0000000000	165.5000000000	-0.0339180118	-0.0308494972
166	166.0000000000	166.5000000000	-0.0399584699	-0.0365655008
167	167.0000000000	167.5000000000	-0.0458412302	-0.0421371972
168	168.0000000000	168.5000000000	-0.0515430761	-0.0475425972
169	169.0000000000	169.5000000000	-0.0570415050	-0.0527603684
170	170.0000000000	170.5000000000	-0.0623148172	-0.0577699185
171	171.0000000000	171.5000000000	-0.0673422012	-0.0625514771
172	172.0000000000	172.5000000000	-0.0721038164	-0.0670861736
173	173.0000000000	173.5000000000	-0.0765808707	-0.0713561116
174	174.0000000000	174.5000000000	-0.0807556953	-0.0753444397
175	175.0000000000	175.5000000000	-0.0846118141	-0.0790354176
176	176.0000000000	176.5000000000	-0.0881340087	-0.0824144789
177	177.0000000000	177.5000000000	-0.0913083787	-0.0854682879
178	178.0000000000	178.5000000000	-0.0941223962	-0.0881847926
179	179.0000000000	179.5000000000	-0.0965649556	-0.0905532722
180	180.0000000000	180.5000000000	-0.0986264172	-0.0925644034
181	181.0000000000	181.5000000000	-0.1002985975	-0.0942101415
182	182.0000000000	182.5000000000	-0.1015751124	-0.0954855353
183	183.0000000000	183.5000000000	-0.1024479802	-0.0963793731
184	184.0000000000	184.5000000000	-0.1029254672	-0.0969301135
185	185.0000000000	185.5000000000	-0.1029299732	-0.0969887967
186	186.0000000000	186.5000000000	-0.1027225020	-0.0971822464
187	187.0000000000	187.5000000000	-0.1012456075	-0.0956407706
188	188.0000000000	188.5000000000	-0.1015823674	-0.0979833492
189	189.0000000000	189.5000000000	-0.0949840808	-0.0903555280
190	190.0000000000	190.5000000000	-0.1022415045	-0.1037414467
191	191.0000000000	191.5000000000	-0.0795081360	-0.0769537952
192	192.0000000000	192.5000000000	-0.1088857704	-0.1153412633
193	193.0000000000	193.5000000000	-0.0571731204	-0.0563206830
194	194.0000000000	194.5000000000	-0.1175933731	-0.1224139099
195	195.0000000000	195.5000000000	-0.0390061629	-0.0379300346
196	196.0000000000	196.5000000000	-0.1202673789	-0.1245070789
197	197.0000000000	197.5000000000	-0.0201845236	-0.0196532336
198	198.0000000000	198.5000000000	-0.1223329056	-0.1274621138
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 7.500000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	-0.0037563733	0.0034974194
2	2.0000000000	2.5000000000	0.0005322838	-0.0006743342
3	3.0000000000	3.5000000000	-0.0033984447	0.0035173165
4	4.0000000000	4.5000000000	0.0015567271	-0.0011416587
5	5.0000000000	5.5000000000	-0.0039375252	0.0034597385
6	6.0000000000	6.5000000000	0.0013109455	-0.0023777175
7	7.0000000000	7.5000000000	-0.0029445833	0.0026840819
8	8.0000000000	8.5000000000	0.0030280312	-0.0017090629
9	9.0000000000	9.5000000000	-0.0026740004	0.0039632318
10	10.0000000000	10.5000000000	0.0034200152	-0.0032563975
11	11.0000000000	11.5000000000	-0.0048250411	0.0024124753
12	12.0000000000	12.5000000000	0.0012569574	-0.0057619624
13	13.0000000000	13.5000000000	-0.0028052466	-0.0000248097
14	14.0000000000	14.5000000000	0.0034810733	-0.0027530722
15	15.0000000000	15.5000000000	0.0055725926	0.0032023618
16	16.0000000000	16.5000000000	0.0119780913	0.0060330027
17	17.0000000000	17.5000000000	0.0172576381	0.0120753294
18	18.0000000000	18.5000000000	0.0235980056	0.0173366671
19	19.0000000000	19.5000000000	0.0296631824	0.0232976403
20	20.0000000000	20.5000000000	0.0358023077	0.0290516821
21	21.0000000000	21.5000000000	0.0417796752	0.0348116767
22	22.0000000000	22.5000000000	0.0476135721	0.0404221313
23	23.0000000000	23.5000000000	0.0532580402	0.0458857682
24	24.0000000000	24.5000000000	0.0586939039	0.0511674581
25	25.0000000000	25.5000000000	0.0638980580	0.0562481038
26	26.0000000000	26.5000000000	0.0688501095	0.0611067253
27	27.0000000000	27.5000000000	0.0735304391	0.0657242263
28	28.0000000000	28.5000000000	0.0779205797	0.0700823428
29	29.0000000000	29.5000000000	0.0820032033	0.0741638774
30	30.0000000000	30.5000000000	0.0857621977	0.0779527210
31	31.0000000000	31.5000000000	0.0891827280	0.0814339208
32	32.0000000000	32.5000000000	0.0922512947	0.0845937381
33	33.0000000000	33.5000000000	0.0949557878	0.0874197026
34	34.0000000000	34.5000000000	0.0972855337	0.0899006615
35	35.0000000000	35.5000000000	0.0992313381	0.0920268235
36	36.0000000000	36.5000000000	0.1007855217	0.0937897977
37	37.0000000000	37.5000000000	0.1019419509	0.0951826264
38	38.0000000000	38.5000000000	0.1026960618	0.0961998128
39	39.0000000000	39.5000000000	0.1030448783	0.0968373425
40	40.0000000000	40.5000000000	0.1029870237	0.0970926994
41	41.0000000000	41.5000000000	0.1025227264	0.0969648758
42	42.0000000000	42.5000000000	0.1016538187	0.0964543761
43	43.0000000000	43.5000000000	0.1003837298	0.0955632150
44	44.0000000000	44.5000000000	0.0987174722	0.0942949097
45	45.0000000000	45.5000000000	0.0966616219	0.0926544653
46	46.0000000000	46.5000000000	0.0942242922	0.0906483562
47	47.0000000000	47.5000000000	0.0914151024	0.0882844994
48	48.0000000000	48.5000000000	0.0882451389	0.0855722240
49	49.0000000000	49.5000000000	0.0847269121	0.0825222341
50	50.0000000000	50.5000000000	0.0808743070	0.0791465667
51	51.0000000000	51.5000000000	0.0767025279	0.0754585439
52	52.0000000000	52.5000000000	0.0722280390	0.0714727208
53	53.0000000000	53.5000000000	0.0674684990	0.0672048274
54	54.0000000000	54.5000000000	0.0624426916	0.0626717073
55	55.0000000000	55.5000000000	0.0571704515	0.0578912506
56	56.0000000000	56.5000000000	0.0516725857	0.0528823236
57	57.0000000000	57.5000000000	0.0459707918	0.0476646943
58	58.0000000000	58.5000000000	0.0400875723	0.0422589541
59	59.0000000000	59.5000000000	0.0340461453	0.0366864372
60	60.0000000000	60.5000000000	0.0278703538	0.0309691356
61	61.0000000000	61.5000000000	0.0215845708	0.0251296131
62	62.0000000000	62.5000000000	0.0152136033	0.0191909154
63	63.0000000000	63.5000000000	0.0087825947	0.0131764799
64	64.0000000000	64.5000000000	0.0023169252	0.0071100429
65	65.0000000000	65.5000000000	-0.0041578882	0.0010155458
66	66.0000000000	66.5000000000	-0.0106162923	-0.0050829591
67	67.0000000000	67.5000000000	-0.0170327987	-0.0111614040
68	68.0000000000	68.5000000000	-0.0233820845	-0.0171957999
69	69.0000000000	69.5000000000	-0.0296390918	-0.0231623319
70	70.0000000000	70.5000000000	-0.0357791272	-0.0290374526
71	71.0000000000	71.5000000000	-0.0417779587	-0.0347979759
72	72.0000000000	72.5000000000	-0.0476119117	-0.0404211674
73	73.0000000000	73.5000000000	-0.0532579622	-0.0458848350
74	74.0000000000	74.5000000000	-0.0586938279	-0.0511674162
75	75.0000000000	75.5000000000	-0.0638980559	-0.0562480630
76	76.0000000000	76.5000000000	-0.0688501074	-0.0611067243
77	77.0000000000	77.5000000000	-0.0735304391	-0.0657242253
78	78.0000000000	78.5000000000	-0.0779205796	-0.0700823428
79	79.0000000000	79.5000000000	-0.0820032033	-0.0741638774
80	80.0000000000	80.5000000000	-0.0857621977	-0.0779527210
81	81.0000000000	81.5000000000	-0.0891827280	-0.0814339208
82	82.0000000000	82.5000000000	-0.0922512947	-0.0845937381
83	83.0000000000	83.5000000000	-0.0949557878	-0.0874197026
84	84.0000000000	84.5000000000	-0.0972855337	-0.0899006615
85	85.0000000000	85.5000000000	-0.0992313381	-0.0920268235
86	86.0000000000	86.5000000000	-0.1007855217	-0.0937897977
87	87.0000000000	87.5000000000	-0.1019419509	-0.0951826264
88	88.0000000000	88.5000000000	-0.1026960618	-0.0961998128
89	89.0000000000	89.5000000000	-0.1030448783	-0.0968373425
90	90.0000000000	90.5000000000	-0.1029870237	-0.0970926994
91	91.0000000000	91.5000000000	-0.1025227264	-0.0969648758
92	92.0000000000	92.5000000000	-0.1016538187	-0.0964543761
93	93.0000000000	93.5000000000	-0.1003837298	-0.0955632150
94	94.0000000000	94.5000000000	-0.0987174722	-0.0942949097
95	95.0000000000	95.5000000000	-0.0966616219	-0.0926544653
96	96.0000000000	96.5000000000	-0.0942242922	-0.0906483562
97	97.0000000000	97.5000000000	-0.0914151024	-0.0882844994
98	98.0000000000	98.5000000000	-0.0882451389	-0.0855722240
99	99.0000000000	99.5000000000	-0.0847269121	-0.0825222341
100	100.0000000000	100.5000000000	-0.0808743070	-0.0791465667
101	101.0000000000	101.5000000000	-0.0767025279	-0.0754585439
102	102.0000000000	102.5000000000	-0.0722280390	-0.0714727208
103	103.0000000000	103.5000000000	-0.0674684990	-0.0672048274
104	104.0000000000	104.5000000000	-0.0624426916	-0.0626717073
105	105.0000000000	105.5000000000	-0.0571704515	-0.0578912506
106	106.0000000000	106.5000000000	-0.0516725857	-0.0528823236
107	107.0000000000	107.5000000000	-0.0459707918	-0.0476646943
108	108.0000000000	108.5000000000	-0.0400875723	-0.0422589541
109	109.0000000000	109.5000000000	-0.0340461453	-0.0366864372
110	110.0000000000	110.5000000000	-0.0278703538	-0.0309691356
111	111.0000000000	111.5000000000	-0.0215845708	-0.0251296131
112	112.0000000000	112.5000000000	-0.0152136033	-0.0191909154
113	113.0000000000	113.5000000000	-0.0087825947	-0.0131764799
114	114.0000000000	114.5000000000	-0.0023169252	-0.0071100429
115	115.0000000000	115.5000000000	0.0041578882	-0.0010155458
116	116.0000000000	116.5000000000	0.0106162923	0.0050829591
117	117.0000000000	117.5000000000	0.0170327987	0.0111614040
118	118.0000000000	118.5000000000	0.0233820845	0.0171957999
119	119.0000000000	119.5000000000	0.0296390918	0.0231623319
120	120.0000000000	120.5000000000	0.0357791272	0.0290374526
121	121.0000000000	121.5000000000	0.0417779587	0.0347979759
122	122.0000000000	122.5000000000	0.0476119117	0.0404211674
123	123.0000000000	123.5000000000	0.0532579622	0.0458848350
124	124.0000000000	124.5000000000	0.0586938279	0.0511674162
125	125.0000000000	125.5000000000	0.0638980559	0.0562480630
126	126.0000000000	126.5000000000	0.0688501074	0.0611067243
127	127.0000000000	127.5000000000	0.0735304391	0.0657242253
128	128.0000000000	128.5000000000	0.0779205796	0.0700823428
129	129.0000000000	129.5000000000	0.0820032033	0.0741638774
130	130.0000000000	130.5000000000	0.0857621977	0.0779527210
131	131.0000000000	131.5000000000	0.0891827280	0.0814339208
132	132.0000000000	132.5000000000	0.0922512947	0.0845937381
133	133.0000000000	133.5000000000	0.0949557878	0.0874197026
134	134.0000000000	134.5000000000	0.0972855337	0.0899006615
135	135.0000000000	135.5000000000	0.0992313381	0.0920268235
136	136.0000000000	136.5000000000	0.1007855217	0.0937897977
137	137.0000000000	137.5000000000	0.1019419509	0.0951826264
138	138.0000000000	138.5000000000	0.1026960618	0.0961998128
139	139.0000000000	139.5000000000	0.1030448783	0.0968373425
140	140.0000000000	140.5000000000	0.1029870237	0.0970926994
141	141.0000000000	141.5000000000	0.1025227264	0.0969648758
142	142.0000000000	142.5000000000	0.1016538187	0.0964543761
143	143.0000000000	143.5000000000	0.1003837298	0.0955632150
144	144.0000000000	144.5000000000	0.0987174722	0.0942949097
145	145.0000000000	145.5000000000	0.0966616219	0.0926544653
146	146.0000000000	146.5000000000	0.0942242922	0.0906483562
147	147.0000000000	147.5000000000	0.0914151024	0.0882844994
148	148.0000000000	148.5000000000	0.0882451389	0.0855722240
149	149.0000000000	149.5000000000	0.0847269121	0.0825222341
150	150.0000000000	150.5000000000	0.0808743070	0.0791465667
151	151.0000000000	151.5000000000	0.0767025279	0.0754585439
152	152.0000000000	152.5000000000	0.0722280390	0.0714727208
153	153.0000000000	153.5000000000	0.0674684990	0.0672048274
154	154.0000000000	154.5000000000	0.0624426916	0.0626717073
155	155.0000000000	155.5000000000	0.0571704515	0.0578912506
156	156.0000000000	156.5000000000	0.0516725857	0.0528823236
157	157.0000000000	157.5000000000	0.0459707918	0.0476646943
158	158.0000000000	158.5000000000	0.0400875723	0.0422589541
