# Tiempo: 0.000000
# k	zE	zH	Ex	Hy
171	171.0000000000	171.5000000000	-0.0023920809	0.0044952841
172	172.0000000000	172.5000000000	0.0006561671	-0.0001921559
173	173.0000000000	173.5000000000	-0.0038869274	0.0034717201
174	174.0000000000	174.5000000000	0.0010715455	0.0007581340
175	175.0000000000	175.5000000000	-0.0053999702	0.0025300792
176	176.0000000000	176.5000000000	0.0001755331	0.0009419901
177	177.0000000000	177.5000000000	-0.0044836934	0.0033772487
178	178.0000000000	178.5000000000	-0.0008474028	0.0006227948
179	179.0000000000	179.5000000000	-0.0026338221	0.0049471942
180	180.0000000000	180.5000000000	-0.0013372940	0.0001597292
181	181.0000000000	181.5000000000	-0.0025828321	0.0044161421
182	182.0000000000	182.5000000000	-0.0014850615	0.0001159135
183	183.0000000000	183.5000000000	-0.0036517822	0.0024549546
184	184.0000000000	184.5000000000	-0.0008984005	0.0015199463
185	185.0000000000	185.5000000000	-0.0036999738	0.0019372605
186	186.0000000000	186.5000000000	-0.0005783194	0.0025804913
187	187.0000000000	187.5000000000	-0.0026118573	0.0030974069
188	188.0000000000	188.5000000000	-0.0015942553	0.0017638953
189	189.0000000000	189.5000000000	-0.0018904114	0.0031938037
190	190.0000000000	190.5000000000	-0.0028316941	0.0005134204
191	191.0000000000	191.5000000000	-0.0017060014	0.0017086019
192	192.0000000000	192.5000000000	-0.0023025282	0.0013902896
193	193.0000000000	193.5000000000	-0.0015191279	0.0006572029
194	194.0000000000	194.5000000000	-0.0010182554	0.0030852769
195	195.0000000000	195.5000000000	-0.0010644982	0.0010153916
196	196.0000000000	196.5000000000	-0.0014236601	0.0027966733
197	197.0000000000	197.5000000000	-0.0005520384	0.0011401687
198	198.0000000000	198.5000000000	-0.0029850990	0.0011136105
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 134.000000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	-0.1869684014	-0.1881105707
2	2.0000000000	2.5000000000	0.0072857167	0.0072609227
3	3.0000000000	3.5000000000	-0.1854908610	-0.1860618584
4	4.0000000000	4.5000000000	0.0166683267	0.0160902115
5	5.0000000000	5.5000000000	-0.1797764213	-0.1802272111
6	6.0000000000	6.5000000000	0.0261801205	0.0249646960
7	7.0000000000	7.5000000000	-0.1695023636	-0.1704451716
8	8.0000000000	8.5000000000	0.0332116576	0.0320215813
9	9.0000000000	9.5000000000	-0.1576862477	-0.1587736638
10	10.0000000000	10.5000000000	0.0390119795	0.0380709730
11	11.0000000000	11.5000000000	-0.1455766381	-0.1461214139
12	12.0000000000	12.5000000000	0.0458606846	0.0444142978
13	13.0000000000	13.5000000000	-0.1301734862	-0.1303878985
14	14.0000000000	14.5000000000	0.0529594144	0.0505580234
15	15.0000000000	15.5000000000	-0.1101873709	-0.1106590724
16	16.0000000000	16.5000000000	0.0581037876	0.0557483542
17	17.0000000000	17.5000000000	-0.0889361727	-0.0896347322
18	18.0000000000	18.5000000000	0.0615235548	0.0599764597
19	19.0000000000	19.5000000000	-0.0691979120	-0.0696080402
20	20.0000000000	20.5000000000	0.0641464860	0.0624971518
21	21.0000000000	21.5000000000	-0.0483469722	-0.0484748742
22	22.0000000000	22.5000000000	0.0661601901	0.0633736998
23	23.0000000000	23.5000000000	-0.0242559604	-0.0241921285
24	24.0000000000	24.5000000000	0.0676211751	0.0645332732
25	25.0000000000	25.5000000000	0.0009490125	0.0010886377
26	26.0000000000	26.5000000000	0.0688722116	0.0666073792
27	27.0000000000	27.5000000000	0.0245764861	0.0246782815
28	28.0000000000	28.5000000000	0.0679299270	0.0661561255
29	29.0000000000	29.5000000000	0.0471314163	0.0469298016
30	30.0000000000	30.5000000000	0.0640519447	0.0621114299
31	31.0000000000	31.5000000000	0.0686743311	0.0687768844
32	32.0000000000	32.5000000000	0.0596219566	0.0575178688
33	33.0000000000	33.5000000000	0.0890170255	0.0897462023
34	34.0000000000	34.5000000000	0.0568668161	0.0544967007
35	35.0000000000	35.5000000000	0.1096788277	0.1106464255
36	36.0000000000	36.5000000000	0.0535604939	0.0509323402
37	37.0000000000	37.5000000000	0.1302879859	0.1308468565
38	38.0000000000	38.5000000000	0.0480558937	0.0463175305
39	39.0000000000	39.5000000000	0.1472615451	0.1476425719
40	40.0000000000	40.5000000000	0.0409336032	0.0404144834
41	41.0000000000	41.5000000000	0.1591972689	0.1595652445
42	42.0000000000	42.5000000000	0.0322282568	0.0319012270
43	43.0000000000	43.5000000000	0.1689176522	0.1693133476
44	44.0000000000	44.5000000000	0.0226356859	0.0218175209
45	45.0000000000	45.5000000000	0.1766320598	0.1775683608
46	46.0000000000	46.5000000000	0.0145637201	0.0136197445
47	47.0000000000	47.5000000000	0.1825938116	0.1840082743
48	48.0000000000	48.5000000000	0.0086779068	0.0074246752
49	49.0000000000	49.5000000000	0.1877540120	0.1891637445
50	50.0000000000	50.5000000000	0.0021377204	0.0010356585
51	51.0000000000	51.5000000000	0.1908412980	0.1917689584
52	52.0000000000	52.5000000000	-0.0051367102	-0.0049103218
53	53.0000000000	53.5000000000	0.1885744045	0.1892670888
54	54.0000000000	54.5000000000	-0.0136725132	-0.0122344524
55	55.0000000000	55.5000000000	0.1815383810	0.1816144027
56	56.0000000000	56.5000000000	-0.0243942237	-0.0222772447
57	57.0000000000	57.5000000000	0.1706464308	0.1704639652
58	58.0000000000	58.5000000000	-0.0358970591	-0.0332310559
59	59.0000000000	59.5000000000	0.1551046047	0.1552417936
60	60.0000000000	60.5000000000	-0.0458094914	-0.0432279199
61	61.0000000000	61.5000000000	0.1381241078	0.1385482901
62	62.0000000000	62.5000000000	-0.0537965419	-0.0523156594
63	63.0000000000	63.5000000000	0.1212250435	0.1222141711
64	64.0000000000	64.5000000000	-0.0590872066	-0.0583675774
65	65.0000000000	65.5000000000	0.1042380799	0.1058494607
66	66.0000000000	66.5000000000	-0.0597802511	-0.0599627804
67	67.0000000000	67.5000000000	0.0883050532	0.0904857968
68	68.0000000000	68.5000000000	-0.0578152513	-0.0592076638
69	69.0000000000	69.5000000000	0.0741018188	0.0764514424
70	70.0000000000	70.5000000000	-0.0528947141	-0.0546346471
71	71.0000000000	71.5000000000	0.0600772340	0.0628017371
72	72.0000000000	72.5000000000	-0.0448617631	-0.0470066874
73	73.0000000000	73.5000000000	0.0465389614	0.0492656655
74	74.0000000000	74.5000000000	-0.0357405112	-0.0382333703
75	75.0000000000	75.5000000000	0.0342188761	0.0366630820
76	76.0000000000	76.5000000000	-0.0250534936	-0.0273025550
77	77.0000000000	77.5000000000	0.0208954077	0.0234325746
78	78.0000000000	78.5000000000	-0.0132914504	-0.0154029717
79	79.0000000000	79.5000000000	0.0082177840	0.0102125192
80	80.0000000000	80.5000000000	-0.0014003296	-0.0033748610
81	81.0000000000	81.5000000000	-0.0039551707	-0.0022344486
82	82.0000000000	82.5000000000	0.0107374210	0.0092840918
83	83.0000000000	83.5000000000	-0.0170139450	-0.0155594387
84	84.0000000000	84.5000000000	0.0230479719	0.0219492720
85	85.0000000000	85.5000000000	-0.0286653100	-0.0278712986
86	86.0000000000	86.5000000000	0.0346973642	0.0338815136
87	87.0000000000	87.5000000000	-0.0402750950	-0.0396954853
88	88.0000000000	88.5000000000	0.0458763396	0.0457334875
89	89.0000000000	89.5000000000	-0.0515956828	-0.0515798936
90	90.0000000000	90.5000000000	0.0567026505	0.0568585045
91	91.0000000000	91.5000000000	-0.0612182059	-0.0616840917
92	92.0000000000	92.5000000000	0.0660468451	0.0666125255
93	93.0000000000	93.5000000000	-0.0707344996	-0.0715058204
94	94.0000000000	94.5000000000	0.0747896054	0.0760109880
95	95.0000000000	95.5000000000	-0.0787309710	-0.0801137876
96	96.0000000000	96.5000000000	0.0823774205	0.0837567140
97	97.0000000000	97.5000000000	-0.0852732376	-0.0869286840
98	98.0000000000	98.5000000000	0.0881584800	0.0900938797
99	99.0000000000	99.5000000000	-0.0911378006	-0.0932178527
100	100.0000000000	100.5000000000	0.0932585753	0.0956043236
101	101.0000000000	101.5000000000	-0.0947964269	-0.0973100907
102	102.0000000000	102.5000000000	0.0963869325	0.0988551564
103	103.0000000000	103.5000000000	-0.0974548516	-0.1001118852
104	104.0000000000	104.5000000000	0.0980070409	0.1010266467
105	105.0000000000	105.5000000000	-0.0985977466	-0.1017026439
106	106.0000000000	106.5000000000	0.0985435346	0.1016434613
107	107.0000000000	107.5000000000	-0.0976352149	-0.1008798763
108	108.0000000000	108.5000000000	0.0968859189	0.1001793101
109	109.0000000000	109.5000000000	-0.0959821323	-0.0993206895
110	110.0000000000	110.5000000000	0.0941471486	0.0977329095
111	111.0000000000	111.5000000000	-0.0920764935	-0.0957543456
112	112.0000000000	112.5000000000	0.0898966393	0.0933761212
113	113.0000000000	113.5000000000	-0.0869551165	-0.0904552743
114	114.0000000000	114.5000000000	0.0839359434	0.0875789352
115	115.0000000000	115.5000000000	-0.0809486108	-0.0845732971
116	116.0000000000	116.5000000000	0.0770325142	0.0806119854
117	117.0000000000	117.5000000000	-0.0726914669	-0.0764074778
118	118.0000000000	118.5000000000	0.0688224319	0.0722685926
119	119.0000000000	119.5000000000	-0.0643730254	-0.0677153653
120	120.0000000000	120.5000000000	0.0595352115	0.0628522910
121	121.0000000000	121.5000000000	-0.0546715638	-0.0582293905
122	122.0000000000	122.5000000000	0.0495888250	0.0526536037
123	123.0000000000	123.5000000000	-0.0439487832	-0.0473351707
124	124.0000000000	124.5000000000	0.0393575544	0.0421031510
125	125.0000000000	125.5000000000	-0.0338647353	-0.0370169888
126	126.0000000000	126.5000000000	0.0286052695	0.0308158588
127	127.0000000000	127.5000000000	-0.0228506464	-0.0263882506
128	128.0000000000	128.5000000000	0.0186523773	0.0204820325
129	129.0000000000	129.5000000000	-0.0128145311	-0.0162929056
130	130.0000000000	130.5000000000	0.0097988155	0.0107339383
131	131.0000000000	131.5000000000	-0.0041775692	-0.0079468808
132	132.0000000000	132.5000000000	0.0018174089	0.0019620081
133	133.0000000000	133.5000000000	0.0031681524	-0.0013239406
134	134.0000000000	134.5000000000	-0.0029943760	-0.0036363033
135	135.0000000000	135.5000000000	0.0079751289	0.0030906689
136	136.0000000000	136.5000000000	-0.0057000880	-0.0076297779
137	137.0000000000	137.5000000000	0.0098178458	0.0044974255
138	138.0000000000	138.5000000000	-0.0060552228	-0.0086588924
139	139.0000000000	139.5000000000	0.0091730084	0.0033668278
140	140.0000000000	140.5000000000	-0.0034107634	-0.0067612415
141	141.0000000000	141.5000000000	0.0067675559	0.0013526930
142	142.0000000000	142.5000000000	-0.0001237537	-0.0039511763
143	143.0000000000	143.5000000000	0.0023410182	-0.0019637750
144	144.0000000000	144.5000000000	0.0029220576	-0.0007998182
145	145.0000000000	145.5000000000	-0.0009509321	-0.0040863720
146	146.0000000000	146.5000000000	0.0049883641	0.0016571869
147	147.0000000000	147.5000000000	-0.0027176502	-0.0037615563
148	148.0000000000	148.5000000000	0.0050633993	0.0020714164
149	149.0000000000	149.5000000000	-0.0032504566	-0.0022942877
150	150.0000000000	150.5000000000	0.0027060630	-0.0000086483
151	151.0000000000	151.5000000000	-0.0015356502	0.0003930218
152	152.0000000000	152.5000000000	0.0006357192	-0.0018205792
153	153.0000000000	153.5000000000	0.0004651868	0.0030942016
154	154.0000000000	154.5000000000	-0.0004396726	-0.0034262922
155	155.0000000000	155.5000000000	0.0008163986	0.0039100740
156	156.0000000000	156.5000000000	-0.0006000477	-0.0038073232
157	157.0000000000	157.5000000000	-0.0006565972	0.0025186952
158	158.0000000000	158.5000000000	0.0011504607	-0.0019195333
159	159.0000000000	159.5000000000	-0.0022719189	0.0015946880
160	160.0000000000	160.5000000000	0.0029533665	0.0002367470
161	161.0000000000	161.5000000000	-0.0043495077	0.0013158677
162	162.0000000000	162.5000000000	0.0027222876	0.0005409027
163	163.0000000000	163.5000000000	-0.0049302406	0.0019778643
164	164.0000000000	164.5000000000	0.0009112696	-0.0005255699
165	165.0000000000	165.5000000000	-0.0033939496	0.0039620017
166	166.0000000000	166.5000000000	-0.0000726858	-0.0012448464
167	167.0000000000	167.5000000000	-0.0021526997	0.0054337333
168	168.0000000000	168.5000000000	-0.0004761336	-0.0019152788
169	169.0000000000	169.5000000000	-0.0029830485	0.0045633201
170	170.0000000000	170.5000000000	0.0000037839	-0.0011478682
171	171.0000000000	171.5000000000	-0.0043994612	0.0029550264
172	172.0000000000	172.5000000000	0.0011491683	0.0006940328
173	173.0000000000	173.5000000000	-0.0048180055	0.0031826237
174	174.0000000000	174.5000000000	0.0012712709	0.0014669355
175	175.0000000000	175.5000000000	-0.0047444802	0.0041750964
176	176.0000000000	176.5000000000	-0.0005705186	-0.0000485891
177	177.0000000000	177.5000000000	-0.0038780636	0.0046393521
178	178.0000000000	178.5000000000	-0.0018061774	-0.0008949576
179	179.0000000000	179.5000000000	-0.0029028427	0.0043822040
180	180.0000000000	180.5000000000	-0.0007558513	0.0002842682
181	181.0000000000	181.5000000000	-0.0030960950	0.0037727746
182	182.0000000000	182.5000000000	0.0003098529	0.0015870485
183	183.0000000000	183.5000000000	-0.0044277775	0.0027460001
184	184.0000000000	184.5000000000	-0.0005239071	0.0013548059
185	185.0000000000	185.5000000000	-0.0041161707	0.0026233210
186	186.0000000000	186.5000000000	-0.0018172713	0.0007459882
187	187.0000000000	187.5000000000	-0.0021301039	0.0034214999
188	188.0000000000	188.5000000000	-0.0016787411	0.0008704457
189	189.0000000000	189.5000000000	-0.0012152172	0.0033244204
190	190.0000000000	190.5000000000	-0.0010084834	0.0013216975
191	191.0000000000	191.5000000000	-0.0023941302	0.0015365785
192	192.0000000000	192.5000000000	-0.0011280233	0.0015740142
193	193.0000000000	193.5000000000	-0.0027017339	0.0004427757
194	194.0000000000	194.5000000000	-0.0017413252	0.0016495104
195	195.0000000000	195.5000000000	-0.0008368606	0.0012321563
196	196.0000000000	196.5000000000	-0.0018062881	0.0015829785
197	197.0000000000	197.5000000000	0.0006904074	0.0016614824
198	198.0000000000	198.5000000000	-0.0014707648	0.0014150216
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 135.000000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	-0.1938051428	-0.1943845241
2	2.0000000000	2.5000000000	0.0057252306	0.0061539434
3	3.0000000000	3.5000000000	-0.1924561862	-0.1929639907
4	4.0000000000	4.5000000000	0.0108487845	0.0103386027
5	5.0000000000	5.5000000000	-0.1866262018	-0.1870997008
6	6.0000000000	6.5000000000	0.0158025281	0.0141900475
7	7.0000000000	7.5000000000	-0.1760166124	-0.1764628085
8	8.0000000000	8.5000000000	0.0212051824	0.0198119640
9	9.0000000000	9.5000000000	-0.1637132743	-0.1641654357
10	10.0000000000	10.5000000000	0.0263990925	0.0256027367
11	11.0000000000	11.5000000000	-0.1505731536	-0.1510678367
12	12.0000000000	12.5000000000	0.0300639849	0.0286885690
13	13.0000000000	13.5000000000	-0.1344769822	-0.1349528387
14	14.0000000000	14.5000000000	0.0329104100	0.0305344222
15	15.0000000000	15.5000000000	-0.1148480331	-0.1150291486
16	16.0000000000	16.5000000000	0.0367474215	0.0342966612
17	17.0000000000	17.5000000000	-0.0935353246	-0.0935605465
18	18.0000000000	18.5000000000	0.0408536828	0.0388763983
19	19.0000000000	19.5000000000	-0.0713013861	-0.0716038346
20	20.0000000000	20.5000000000	0.0424665191	0.0404410540
21	21.0000000000	21.5000000000	-0.0483138570	-0.0488316827
22	22.0000000000	22.5000000000	0.0419823713	0.0396968708
23	23.0000000000	23.5000000000	-0.0250667642	-0.0251227174
24	24.0000000000	24.5000000000	0.0426101392	0.0400711344
25	25.0000000000	25.5000000000	-0.0011741555	-0.0007230907
26	26.0000000000	26.5000000000	0.0443936825	0.0415318928
27	27.0000000000	27.5000000000	0.0247491486	0.0249574743
28	28.0000000000	28.5000000000	0.0444404011	0.0416527465
29	29.0000000000	29.5000000000	0.0503119566	0.0501346303
30	30.0000000000	30.5000000000	0.0420385363	0.0402082563
31	31.0000000000	31.5000000000	0.0725084507	0.0724142385
32	32.0000000000	32.5000000000	0.0391079730	0.0376775162
33	33.0000000000	33.5000000000	0.0924223262	0.0927065276
34	34.0000000000	34.5000000000	0.0358635166	0.0336546131
35	35.0000000000	35.5000000000	0.1132374689	0.1136762074
36	36.0000000000	36.5000000000	0.0329432402	0.0302459830
37	37.0000000000	37.5000000000	0.1335460601	0.1343019916
38	38.0000000000	38.5000000000	0.0308178712	0.0287297975
39	39.0000000000	39.5000000000	0.1514361218	0.1520453782
40	40.0000000000	40.5000000000	0.0280016599	0.0266314433
41	41.0000000000	41.5000000000	0.1665993639	0.1667473256
42	42.0000000000	42.5000000000	0.0220491516	0.0213136360
43	43.0000000000	43.5000000000	0.1776835379	0.1775927321
44	44.0000000000	44.5000000000	0.0149874473	0.0150146962
45	45.0000000000	45.5000000000	0.1841186312	0.1844959672
46	46.0000000000	46.5000000000	0.0088497818	0.0086039465
47	47.0000000000	47.5000000000	0.1887346582	0.1894424378
48	48.0000000000	48.5000000000	0.0035218948	0.0024905758
49	49.0000000000	49.5000000000	0.1931998803	0.1941402627
50	50.0000000000	50.5000000000	-0.0003861692	-0.0014222947
51	51.0000000000	51.5000000000	0.1950067429	0.1961958694
52	52.0000000000	52.5000000000	-0.0031354168	-0.0035147532
53	53.0000000000	53.5000000000	0.1941965332	0.1949323880
54	54.0000000000	54.5000000000	-0.0070794686	-0.0067964248
55	55.0000000000	55.5000000000	0.1897320683	0.1899128955
56	56.0000000000	56.5000000000	-0.0134763375	-0.0118360046
57	57.0000000000	57.5000000000	0.1795453029	0.1793254897
58	58.0000000000	58.5000000000	-0.0204759391	-0.0176891206
59	59.0000000000	59.5000000000	0.1644693962	0.1641631042
60	60.0000000000	60.5000000000	-0.0286195866	-0.0258351688
61	61.0000000000	61.5000000000	0.1468835777	0.1465077968
62	62.0000000000	62.5000000000	-0.0363202126	-0.0336267420
63	63.0000000000	63.5000000000	0.1270617871	0.1272836950
64	64.0000000000	64.5000000000	-0.0411222898	-0.0390583096
65	65.0000000000	65.5000000000	0.1065352859	0.1073778406
66	66.0000000000	66.5000000000	-0.0433521892	-0.0425384695
67	67.0000000000	67.5000000000	0.0879931813	0.0892189875
68	68.0000000000	68.5000000000	-0.0424634363	-0.0426049193
69	69.0000000000	69.5000000000	0.0697576195	0.0717846845
70	70.0000000000	70.5000000000	-0.0380086357	-0.0388760965
71	71.0000000000	71.5000000000	0.0529325537	0.0551852991
72	72.0000000000	72.5000000000	-0.0309429623	-0.0327290179
73	73.0000000000	73.5000000000	0.0380573007	0.0405306833
74	74.0000000000	74.5000000000	-0.0223125895	-0.0244170022
75	75.0000000000	75.5000000000	0.0231481120	0.0257864131
76	76.0000000000	76.5000000000	-0.0114922700	-0.0136086472
77	77.0000000000	77.5000000000	0.0093418717	0.0118245234
78	78.0000000000	78.5000000000	-0.0001013310	-0.0025599188
